state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
75325,-634,8120,330,-7,8,-5,14070,-6,2,-3,0,37177,144,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,1296,0
75330,-662,8096,368,-7,9,-5,14071,-3,-6,-3,0,37177,144,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,75330,0
75335,-680,8090,356,-10,7,-5,14072,5,-2,-3,0,37173,137,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75335,0
75340,-698,8080,358,-12,7,1,14071,0,5,-4,0,37173,137,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75340,0
75345,-690,8078,344,-4,-1,-1,14070,-2,-4,-2,0,37176,136,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,75345,0
75350,-710,8054,356,-4,-1,-1,14072,4,2,-3,0,37176,136,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75350,0
75355,-716,8060,356,-5,-8,2,14070,-8,-2,-5,0,37177,133,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75355,0
75360,-792,8064,304,5,-7,2,14072,-2,5,-5,0,37177,133,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75360,0
75365,-722,8036,388,1,-8,0,14071,-5,-3,-5,0,37176,139,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75365,0
75370,-722,8062,362,1,-12,6,14071,2,0,-5,0,37176,139,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75370,0
75375,-738,8066,366,10,-11,9,14071,1,-1,-3,0,37172,146,29,144,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,75375,0
