state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
3288296,-1142,-150,-8526,-26,21,62,567091,7,1,3,0,36427,163,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,924,0
3288359,-1080,-138,-8504,-25,24,58,567089,-5,-2,2,0,36418,160,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288296,0
3288360,-1118,-134,-8512,-23,21,64,567089,-9,-1,3,0,36418,160,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288296,0
3288361,-1118,-134,-8512,-23,21,64,567091,1,3,3,0,36418,160,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288297,0
3288362,-1118,-134,-8512,-23,21,64,567088,0,-1,3,0,36418,160,34,79,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,3288298,0
3288363,-1118,-134,-8512,-23,21,64,567090,7,4,3,0,36418,160,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288299,0
3288364,-1082,-138,-8512,-21,22,63,567090,4,2,2,0,36418,160,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288300,0
3288365,-1082,-138,-8512,-21,22,63,567089,-3,-2,2,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288301,0
3288366,-1082,-138,-8512,-21,22,63,567089,0,-1,2,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288302,0
3288367,-1082,-138,-8512,-21,22,63,567090,-4,-1,2,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288303,0
3288368,-1112,-150,-8528,-24,22,60,567090,0,1,1,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288304,0
3288369,-1112,-150,-8528,-24,22,60,567090,5,1,1,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288305,0
3288370,-1112,-150,-8528,-24,22,60,567090,5,1,1,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288306,0
3288371,-1112,-150,-8528,-24,22,60,567090,0,1,1,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288307,0
3288372,-1086,-140,-8522,-22,20,62,567090,-1,0,2,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288308,0
3288373,-1086,-140,-8522,-22,20,62,567090,-2,4,2,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288309,0
3288374,-1086,-140,-8522,-22,20,62,567089,-4,2,1,0,36419,156,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288310,0
3288375,-1086,-140,-8522,-22,20,62,567088,-6,-3,2,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288311,0
3288376,-1116,-164,-8514,-24,24,65,567090,0,-1,2,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288312,0
3288377,-1116,-164,-8514,-24,24,65,567091,9,-2,2,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288313,0
3288378,-1116,-164,-8514,-24,24,65,567089,6,0,2,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288314,0
3288379,-1116,-164,-8514,-24,24,65,567088,-2,3,3,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288315,0
3288380,-1098,-138,-8530,-21,19,63,567090,-10,-3,3,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288316,0
3288381,-1098,-138,-8530,-21,19,63,567090,-2,1,4,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288317,0
3288382,-1098,-138,-8530,-21,19,63,567090,8,-2,3,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288318,0
3288383,-1098,-138,-8530,-21,19,63,567090,9,2,3,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288319,0
3288384,-1118,-134,-8518,-26,23,65,567091,4,0,3,0,36426,149,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288320,0
3288385,-1118,-134,-8518,-26,23,65,567089,-2,1,3,0,36433,161,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3288321,0
