state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
9343,150,8022,322,213,166,-93,13176,-5,-1,4,0,36683,132,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,1265,0
9348,142,8042,300,206,157,-98,13177,5,0,4,0,36683,138,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9348,0
9353,138,8032,294,205,151,-104,13176,-3,-1,4,0,36683,138,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9353,0
9358,98,8064,316,202,146,-109,13176,5,-3,2,0,36686,139,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9358,0
9363,90,8066,314,198,133,-109,13176,1,-2,3,0,36686,139,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9363,0
9368,72,8134,356,199,124,-113,13177,2,5,2,0,36687,138,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9368,0
9373,74,8134,376,196,112,-109,13176,0,3,2,0,36687,138,28,65,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,9373,0
9378,92,8176,400,198,105,-106,13177,3,0,2,0,36683,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9378,0
9383,86,8200,334,195,107,-104,13176,0,-2,1,0,36683,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9383,0
9388,136,8214,358,186,95,-106,13175,-2,-4,1,0,36680,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9388,0
9393,146,8156,378,185,88,-96,13177,4,0,3,0,36680,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9393,0
9398,134,8144,382,189,92,-102,13177,4,3,3,0,36677,134,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9398,0
9403,122,8096,370,188,85,-102,13176,0,-1,2,0,36677,134,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9403,0
9408,96,8050,352,182,77,-93,13176,-3,2,1,0,36676,135,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9408,0
9413,144,8058,398,180,74,-96,13177,0,3,2,0,36676,135,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9413,0
9418,128,8020,352,185,69,-98,13176,-7,-3,3,0,36675,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9418,0
9423,152,8054,404,184,63,-99,13177,1,0,2,0,36675,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9423,0
9428,146,8014,376,185,73,-98,13175,-1,-3,3,0,36673,127,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9428,0
9433,178,8016,412,174,77,-95,13177,5,0,3,0,36673,127,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9433,0
9438,198,8038,410,179,82,-99,13177,1,4,2,0,36671,132,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9438,0
9443,176,8036,430,180,79,-97,13176,-1,-2,3,0,36671,132,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9443,0
9448,170,8074,394,178,93,-99,13177,3,-3,3,0,36671,135,28,65,0,0,0,0,0,0,0,0,-32310,0,0,0,0,0,9448,0
9453,240,8116,400,181,104,-100,13177,6,2,3,0,36671,135,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9453,0
9458,232,8082,416,171,102,-102,13176,2,-1,3,0,36672,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9458,0
9463,214,8094,444,177,109,-104,13177,3,1,4,0,36672,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9463,0
9468,216,8096,444,180,123,-102,13177,5,2,3,0,36671,121,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9468,0
9473,188,8106,404,174,130,-98,13178,6,6,2,0,36671,121,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9473,0
9478,242,8118,448,178,131,-102,13175,-3,-1,2,0,36673,125,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9478,0
9483,188,8118,400,178,138,-99,13176,-6,-3,2,0,36673,125,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9483,0
9488,204,8118,432,170,141,-98,13176,0,1,3,0,36675,141,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9488,0
9493,216,8120,400,167,144,-101,13176,0,-1,3,0,36675,141,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9493,0
9498,164,8112,418,169,147,-102,13176,2,0,2,0,36674,149,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9498,0
9503,186,8102,416,159,142,-98,13176,-1,-1,2,0,36674,149,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9503,0
9508,190,8082,402,166,143,-101,13176,2,1,2,0,36669,146,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9508,0
9513,140,8118,390,152,140,-101,13177,-1,5,3,0,36669,146,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9513,0
9518,138,8148,398,160,137,-93,13176,0,0,3,0,36660,145,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9518,0
9523,158,8148,388,162,132,-97,13177,0,1,3,0,36660,145,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9523,0
9528,152,8116,396,156,126,-95,13176,3,2,3,0,36656,132,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9528,0
9533,154,8166,380,147,123,-91,13177,0,-1,2,0,36656,132,28,65,0,0,0,0,0,0,0,0,-32308,0,0,0,0,0,9533,0
9538,144,8136,392,151,116,-88,13176,-3,4,1,0,36656,129,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9538,0
9543,174,8180,384,148,115,-85,13176,2,-1,3,0,36656,129,28,65,0,0,0,0,0,0,0,0,-32310,0,0,0,0,0,9544,0
9548,142,8192,400,136,108,-83,13175,-3,-2,2,0,36656,132,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9549,0
9553,156,8204,374,135,106,-80,13177,3,0,3,0,36656,132,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9554,0
9558,158,8248,390,131,107,-80,13177,1,2,4,0,36654,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9559,0
9563,182,8240,378,126,99,-81,13176,-1,-1,3,0,36654,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9564,0
9568,194,8248,364,115,97,-80,13176,-3,-3,5,0,36654,134,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9569,0
9573,232,8258,358,111,95,-83,13176,-1,-1,2,0,36654,134,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9574,0
9578,206,8242,368,108,86,-83,13175,-4,-5,4,0,36655,133,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9579,0
9583,198,8248,358,105,88,-86,13176,-1,2,3,0,36655,133,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9584,0
9588,182,8256,366,94,86,-95,13176,-2,-3,2,0,36654,136,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9589,0
9593,180,8224,370,94,86,-91,13177,6,1,1,0,36654,136,28,65,0,0,0,0,0,0,0,0,-32310,0,0,0,0,0,9594,0
9598,186,8262,356,92,79,-87,13177,1,1,3,0,36658,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9599,0
9603,184,8248,350,83,75,-92,13177,3,5,2,0,36658,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9604,0
9608,192,8254,350,77,61,-88,13176,5,-1,3,0,36660,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9609,0
9613,174,8236,352,78,56,-93,13176,-1,1,3,0,36660,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9614,0
9618,168,8206,350,81,51,-88,13176,4,1,3,0,36663,120,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9619,0
9623,164,8214,362,75,47,-89,13176,-2,-2,2,0,36663,120,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9624,0
9628,174,8196,342,70,28,-88,13177,0,3,3,0,36657,126,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9629,0
9633,178,8188,334,72,24,-95,13176,0,0,3,0,36657,126,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9634,0
9638,188,8150,318,70,20,-91,13175,-8,-5,1,0,36655,118,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9639,0
9643,192,8186,310,60,11,-86,13177,2,0,3,0,36655,118,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9644,0
9648,162,8168,302,58,2,-89,13176,1,-6,3,0,36654,134,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9649,0
9653,188,8182,302,60,-5,-87,13176,4,-1,3,0,36654,134,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9654,0
9658,162,8180,292,49,-16,-84,13176,3,3,4,0,36656,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9659,0
9663,158,8194,306,47,-25,-90,13176,-7,-1,3,0,36656,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9664,0
9668,168,8164,270,45,-40,-81,13176,-1,2,3,0,36656,125,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9669,0
9673,154,8158,270,38,-48,-81,13176,0,-1,1,0,36656,125,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9674,0
9678,170,8130,284,35,-58,-77,13177,3,-1,2,0,36653,126,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9679,0
9683,170,8108,280,41,-70,-78,13176,-2,1,3,0,36653,126,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9684,0
9688,164,8104,268,28,-88,-75,13176,0,2,3,0,36653,122,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9689,0
9693,190,8086,260,23,-99,-74,13176,-2,-1,2,0,36653,122,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9694,0
9698,198,8072,248,20,-95,-74,13175,0,-1,5,0,36653,124,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9699,0
9703,212,8086,268,22,-106,-69,13176,0,-1,4,0,36653,124,27,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9704,0
9708,200,8064,262,14,-122,-70,13176,2,1,2,0,36659,129,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9709,0
9713,220,8048,260,11,-133,-64,13175,-11,4,3,0,36659,129,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9714,0
9718,192,8048,258,4,-134,-63,13176,-3,0,3,0,36659,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9719,0
9723,212,8072,246,0,-138,-67,13175,-7,1,3,0,36659,128,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9724,0
9728,206,8036,228,0,-151,-54,13176,0,1,4,0,36659,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9729,0
9733,210,8022,250,1,-156,-54,13177,3,-2,3,0,36659,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9734,0
9738,210,8036,250,-1,-161,-52,13175,-4,3,2,0,36654,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9739,0
9743,186,8040,252,-5,-172,-48,13176,-1,3,3,0,36654,131,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9744,0
9748,192,8060,252,-6,-178,-39,13176,-7,-1,2,0,36654,126,28,65,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,9749,0
