state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
5171131,-1142,-136,-8476,-22,26,61,1513559,1,0,2,0,36234,128,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,854,0
5171195,-1150,-170,-8444,-22,26,56,1513559,-2,-3,2,0,36235,136,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171131,0
5171196,-1136,-142,-8468,-22,26,61,1513557,-6,5,2,0,36235,136,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171132,0
5171197,-1136,-142,-8468,-22,26,61,1513558,-1,-2,2,0,36235,136,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171133,0
5171198,-1136,-142,-8468,-22,26,61,1513558,3,1,3,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171134,0
5171199,-1136,-142,-8468,-22,26,61,1513558,0,-1,3,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171135,0
5171200,-1142,-140,-8466,-23,22,62,1513558,0,0,2,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171136,0
5171201,-1142,-140,-8466,-23,22,62,1513558,-3,-4,3,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171137,0
5171202,-1142,-140,-8466,-23,22,62,1513559,3,-2,3,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171138,0
5171203,-1142,-140,-8466,-23,22,62,1513558,3,0,2,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171139,0
5171204,-1150,-144,-8452,-23,23,59,1513557,0,1,2,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171140,0
5171205,-1150,-144,-8452,-23,23,59,1513558,-5,1,1,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171141,0
5171206,-1150,-144,-8452,-23,23,59,1513556,-14,-2,0,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171142,0
5171207,-1150,-144,-8452,-23,23,59,1513559,-1,-8,2,0,36234,132,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171143,0
5171208,-1132,-142,-8436,-25,29,60,1513559,7,1,2,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171144,0
5171209,-1132,-142,-8436,-25,29,60,1513558,6,5,1,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171145,0
5171210,-1132,-142,-8436,-25,29,60,1513558,8,-5,2,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171146,0
5171211,-1132,-142,-8436,-25,29,60,1513560,3,2,2,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171147,0
5171212,-1152,-182,-8466,-21,21,64,1513559,7,3,1,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171148,0
5171213,-1152,-182,-8466,-21,21,64,1513558,3,1,3,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171149,0
5171214,-1152,-182,-8466,-21,21,64,1513559,-2,1,3,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171150,0
5171215,-1152,-182,-8466,-21,21,64,1513557,-13,2,3,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171151,0
5171216,-1134,-160,-8446,-20,26,57,1513559,-2,0,3,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171152,0
5171217,-1134,-160,-8446,-20,26,57,1513558,3,-1,4,0,36239,145,35,144,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5171153,0
5171218,-1134,-160,-8446,-20,26,57,1513559,6,1,3,0,36238,147,35,144,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5171154,0
