state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
232135,-620,8074,752,33,-15,21,22282,0,2,4,0,36799,120,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,1272,0
232140,-590,8080,764,30,-10,23,22281,-3,-3,3,0,36799,120,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232139,0
232145,-604,8068,752,35,-13,21,22282,1,-1,3,0,36798,131,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232142,0
232150,-556,8092,772,30,-12,15,22281,-1,-2,5,0,36798,131,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232147,0
232155,-576,8110,772,33,-8,20,22282,0,-2,4,0,36792,129,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232152,0
232160,-594,8094,760,28,-10,24,22282,0,0,3,0,36792,129,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232157,0
232165,-616,8068,784,34,-14,19,22282,2,2,5,0,36789,127,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232162,0
232170,-634,8086,754,32,-13,17,22281,-2,-6,4,0,36789,127,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232167,0
232175,-638,8064,760,34,-15,13,22282,-2,1,4,0,36790,123,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232172,0
232180,-654,8072,762,38,-12,20,22282,2,-3,4,0,36790,123,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232177,0
232185,-666,8052,784,38,-15,20,22282,3,0,7,0,36792,126,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232182,0
232190,-650,8064,750,40,-20,20,22281,-6,-2,6,0,36792,126,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232187,0
232195,-652,8064,768,40,-21,23,22282,2,3,4,0,36797,147,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232192,0
232200,-644,8068,802,42,-15,23,22282,5,-1,4,0,36797,147,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232197,0
232205,-642,8078,766,36,-23,21,22281,-3,-2,4,0,36805,148,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232203,0
232210,-652,8062,778,44,-21,23,22283,0,6,4,0,36805,148,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232207,0
232215,-680,8058,772,41,-17,24,22280,-10,-3,5,0,36805,141,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232212,0
232220,-678,8072,754,38,-22,29,22282,0,-4,2,0,36805,141,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232217,0
232225,-664,8056,776,40,-11,22,22281,0,-5,2,0,36812,128,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232222,0
232230,-640,8080,782,44,-14,34,22283,2,4,5,0,36812,128,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232227,0
232235,-652,8076,774,44,-17,32,22282,-1,1,5,0,36799,125,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232232,0
232240,-616,8094,774,46,-12,31,22282,-3,0,4,0,36799,125,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232237,0
232245,-626,8082,782,39,-17,30,22283,11,1,3,0,36797,128,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232242,0
232250,-652,8074,750,45,-19,31,22282,3,1,4,0,36797,128,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232247,0
232255,-620,8062,744,43,-18,33,22282,-3,-1,3,0,36785,127,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232252,0
232260,-620,8078,726,42,-20,36,22281,1,-5,3,0,36785,127,35,66,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,232257,0
232265,-654,8068,754,47,-19,27,22282,1,1,5,0,36781,121,35,66,0,0,0,0,0,0,0,0,-32296,0,0,0,0,0,232262,0
