state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
84158,-2404,526,-8156,-32,18,56,1701,-1,-2,-2,0,37100,123,28,144,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,941,0
84222,-2486,562,-8144,-24,56,71,1702,3,-2,-1,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84158,0
84223,-2486,562,-8144,-24,56,71,1703,0,-3,-1,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84159,0
84224,-2502,578,-8144,-23,65,67,1702,-2,4,0,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84160,0
84225,-2502,578,-8144,-23,65,67,1702,1,4,-1,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84161,0
84226,-2502,578,-8144,-23,65,67,1702,-3,-1,0,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84162,0
84227,-2502,578,-8144,-23,65,67,1702,-1,0,-1,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84162,0
84228,-2482,568,-8158,-22,79,69,1704,8,5,-1,0,37091,134,29,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84164,0
84229,-2482,568,-8158,-22,79,69,1702,1,3,-1,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84165,0
84230,-2482,568,-8158,-22,79,69,1702,-1,-4,-1,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84166,0
84231,-2482,568,-8158,-22,79,69,1703,-1,3,-1,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84167,0
84232,-2480,578,-8176,-23,83,66,1701,-8,3,-1,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84168,0
84233,-2480,578,-8176,-23,83,66,1703,4,4,-2,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84169,0
84234,-2480,578,-8176,-23,83,66,1702,0,1,-2,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84170,0
84235,-2480,578,-8176,-23,83,66,1702,-1,1,-3,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84170,0
84236,-2464,540,-8166,-27,92,63,1701,-1,1,-4,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84172,0
84237,-2464,540,-8166,-27,92,63,1702,-2,-1,-4,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84173,0
84238,-2464,540,-8166,-27,92,63,1702,1,-4,-3,0,37092,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84174,0
84239,-2464,540,-8166,-27,92,63,1701,-1,-2,-4,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84175,0
84240,-2448,554,-8188,-29,88,63,1702,0,-1,-4,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84176,0
84241,-2448,554,-8188,-29,88,63,1702,-1,-3,-4,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84177,0
84242,-2448,554,-8188,-29,88,63,1703,5,-4,-2,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84178,0
84243,-2448,554,-8188,-29,88,63,1702,5,-1,-2,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84178,0
84244,-2446,570,-8170,-21,89,72,1702,2,1,0,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84180,0
84245,-2446,570,-8170,-21,89,72,1702,0,0,0,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84181,0
84246,-2446,570,-8170,-21,89,72,1702,-1,1,0,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84182,0
84247,-2446,570,-8170,-21,89,72,1701,-3,-4,0,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84183,0
84248,-2432,550,-8176,-21,89,73,1703,1,4,0,0,37095,130,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84184,0
84249,-2432,550,-8176,-21,89,73,1703,5,-1,0,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84185,0
84250,-2432,550,-8176,-21,89,73,1702,1,2,0,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84186,0
84251,-2432,550,-8176,-21,89,73,1703,5,4,-1,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84186,0
84252,-2430,554,-8198,-20,84,75,1702,-3,-1,-2,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84188,0
84253,-2430,554,-8198,-20,84,75,1702,-2,3,-2,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84189,0
84254,-2430,554,-8198,-20,84,75,1703,1,2,-2,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84190,0
84255,-2430,554,-8198,-20,84,75,1702,-5,-1,-2,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84191,0
84256,-2438,550,-8176,-26,70,76,1702,-1,1,-1,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84192,0
84257,-2438,550,-8176,-26,70,76,1702,-4,1,-1,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84193,0
84258,-2438,550,-8176,-26,70,76,1703,0,1,-1,0,37099,124,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84194,0
84259,-2438,550,-8176,-26,70,76,1702,3,2,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84194,0
84260,-2432,572,-8180,-21,68,85,1702,1,-1,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84196,0
84261,-2432,572,-8180,-21,68,85,1702,0,3,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84197,0
84262,-2432,572,-8180,-21,68,85,1702,-2,-2,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84198,0
84263,-2432,572,-8180,-21,68,85,1702,3,-3,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84199,0
84264,-2440,548,-8166,-25,56,83,1702,0,-2,-2,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84200,0
84265,-2440,548,-8166,-25,56,83,1701,-4,-5,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84201,0
84266,-2440,548,-8166,-25,56,83,1703,0,2,-2,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84202,0
84267,-2440,548,-8166,-25,56,83,1703,2,0,-2,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84202,0
84268,-2446,546,-8172,-27,49,81,1701,-2,-3,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84204,0
84269,-2446,546,-8172,-27,49,81,1703,1,1,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84205,0
84270,-2446,546,-8172,-27,49,81,1702,-5,1,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84206,0
84271,-2446,546,-8172,-27,49,81,1702,-1,0,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84207,0
84272,-2422,564,-8200,-23,42,83,1702,1,-2,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84208,0
84273,-2422,564,-8200,-23,42,83,1702,-1,-1,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84209,0
84274,-2422,564,-8200,-23,42,83,1702,4,-1,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84210,0
84275,-2422,564,-8200,-23,42,83,1703,4,0,-1,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84210,0
84276,-2454,532,-8184,-25,28,82,1702,3,1,0,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84212,0
84277,-2454,532,-8184,-25,28,82,1702,-1,2,0,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84213,0
84278,-2454,532,-8184,-25,28,82,1702,-4,0,0,0,37099,106,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84214,0
84279,-2454,532,-8184,-25,28,82,1702,-2,3,0,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84215,0
84280,-2442,558,-8162,-23,29,81,1703,2,0,-1,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84216,0
84281,-2442,558,-8162,-23,29,81,1701,-2,-4,-1,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84217,0
84282,-2442,558,-8162,-23,29,81,1703,1,5,-1,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84218,0
84283,-2442,558,-8162,-23,29,81,1703,1,0,-2,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84218,0
84284,-2448,560,-8182,-19,21,82,1702,0,0,-1,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84220,0
84285,-2448,560,-8182,-19,21,82,1702,2,0,-1,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84221,0
84286,-2448,560,-8182,-19,21,82,1702,-6,3,-1,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84222,0
84287,-2448,560,-8182,-19,21,82,1702,-5,-2,0,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84223,0
84288,-2430,576,-8176,-20,22,78,1703,1,2,0,0,37098,108,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84224,0
84289,-2430,576,-8176,-20,22,78,1703,5,0,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84225,0
84290,-2430,576,-8176,-20,22,78,1702,1,-2,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84226,0
84291,-2430,576,-8176,-20,22,78,1701,-3,-2,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84226,0
84292,-2476,570,-8186,-26,26,81,1702,-4,0,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84229,0
84293,-2476,570,-8186,-26,26,81,1701,-4,-4,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84229,0
84294,-2476,570,-8186,-26,26,81,1702,1,0,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84231,0
84295,-2476,570,-8186,-26,26,81,1702,2,3,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84232,0
84296,-2450,550,-8150,-25,33,74,1702,0,-6,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84233,0
84297,-2450,550,-8150,-25,33,74,1704,10,4,0,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84234,0
84298,-2450,550,-8150,-25,33,74,1702,6,1,-1,0,37099,117,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84235,0
84299,-2450,550,-8150,-25,33,74,1703,3,2,-1,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84235,0
84300,-2458,564,-8170,-31,40,77,1701,-5,-1,0,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84237,0
84301,-2458,564,-8170,-31,40,77,1702,-9,-1,-1,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84238,0
84302,-2458,564,-8170,-31,40,77,1702,-3,-1,-1,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84239,0
84303,-2458,564,-8170,-31,40,77,1702,0,-1,0,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84240,0
84304,-2450,544,-8168,-27,48,75,1702,6,-3,0,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84241,0
84305,-2450,544,-8168,-27,48,75,1702,0,2,-1,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84242,0
84306,-2450,544,-8168,-27,48,75,1702,0,-1,0,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84243,0
84307,-2450,544,-8168,-27,48,75,1702,-3,3,0,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84243,0
84308,-2436,572,-8148,-28,52,76,1702,-1,2,0,0,37098,128,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84245,0
84309,-2436,572,-8148,-28,52,76,1702,0,-3,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84246,0
84310,-2436,572,-8148,-28,52,76,1703,5,3,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84247,0
84311,-2436,572,-8148,-28,52,76,1702,2,-2,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84248,0
84312,-2438,574,-8160,-33,58,76,1702,-1,1,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84249,0
84313,-2438,574,-8160,-33,58,76,1702,-5,-2,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84250,0
84314,-2438,574,-8160,-33,58,76,1703,-1,5,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84251,0
84315,-2438,574,-8160,-33,58,76,1702,4,0,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84251,0
84316,-2418,584,-8168,-27,61,76,1701,-1,0,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84253,0
84317,-2418,584,-8168,-27,61,76,1703,3,3,-2,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84254,0
84318,-2418,584,-8168,-27,61,76,1702,0,-2,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84255,0
84319,-2418,584,-8168,-27,61,76,1701,0,-4,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84256,0
84320,-2462,588,-8160,-22,66,70,1702,1,-1,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84257,0
84321,-2462,588,-8160,-22,66,70,1703,-2,0,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84258,0
84322,-2462,588,-8160,-22,66,70,1702,0,0,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84259,0
84323,-2462,588,-8160,-22,66,70,1702,0,1,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84259,0
84324,-2460,570,-8166,-26,69,75,1701,-6,-5,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84261,0
84325,-2460,570,-8166,-26,69,75,1702,-2,4,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84262,0
84326,-2460,570,-8166,-26,69,75,1702,1,1,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84263,0
84327,-2460,570,-8166,-26,69,75,1703,5,4,0,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84264,0
84328,-2458,588,-8176,-24,65,72,1702,3,-5,-1,0,37095,139,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84265,0
84329,-2458,588,-8176,-24,65,72,1701,-4,-2,-1,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84266,0
84330,-2458,588,-8176,-24,65,72,1701,-8,0,0,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84267,0
84331,-2458,588,-8176,-24,65,72,1702,-6,-2,-1,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84267,0
84332,-2436,600,-8184,-25,62,69,1702,1,0,0,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84269,0
84333,-2436,600,-8184,-25,62,69,1702,7,2,-1,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84270,0
84334,-2436,600,-8184,-25,62,69,1704,13,3,-1,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84271,0
84335,-2436,600,-8184,-25,62,69,1702,5,-3,0,0,37092,140,28,144,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,84272,0
