state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
5987277,-1080,-108,-8552,-17,20,62,76140,3,1,-204,-64,35980,152,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,867,0
5987282,-1086,-172,-8454,-25,27,65,76140,3,2,-203,-64,35980,152,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987282,0
5987287,-1114,-116,-8532,-29,24,62,76139,3,1,-204,-64,35980,163,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987287,0
5987292,-1112,-124,-8476,-30,24,66,76140,3,6,-203,-64,35980,163,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987292,0
5987297,-1074,-146,-8472,-26,23,61,76140,10,2,-202,-64,35973,162,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987297,0
5987302,-1082,-168,-8540,-29,23,55,76139,-2,1,-203,-64,35973,162,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987302,0
5987307,-1082,-130,-8492,-29,26,59,76138,-3,3,-203,-64,35973,158,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987307,0
5987312,-1102,-148,-8482,-28,25,64,76139,-3,2,-201,-64,35973,158,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987312,0
5987317,-1106,-144,-8482,-27,26,58,76139,1,-5,-200,-64,35975,153,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987317,0
5987322,-1092,-144,-8518,-22,22,60,76139,-1,-1,-202,-64,35975,153,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987322,0
5987327,-1102,-156,-8508,-25,20,66,76139,0,-1,-201,-64,35975,159,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987327,0
5987332,-1086,-154,-8512,-21,24,64,76139,1,0,-203,-64,35975,159,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987332,0
5987337,-1128,-166,-8510,-26,24,62,76139,-2,-1,-203,-64,35970,163,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987337,0
5987342,-1070,-148,-8518,-26,22,64,76139,-1,1,-202,-64,35970,163,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987342,0
5987347,-1086,-128,-8514,-24,24,63,76138,-10,-4,-204,-64,35969,163,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987348,0
5987352,-1094,-134,-8496,-29,22,64,76138,-7,-4,-202,-64,35969,163,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987353,0
5987357,-1090,-166,-8518,-26,21,62,76139,1,-4,-202,-64,35972,166,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987358,0
5987362,-1106,-126,-8516,-26,25,68,76139,7,-1,-202,-64,35972,166,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987363,0
5987367,-1092,-134,-8506,-24,24,57,76139,-5,-2,-201,-64,35978,174,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987368,0
5987372,-1086,-178,-8518,-22,25,63,76139,-2,4,-203,-64,35978,174,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987373,0
5987377,-1116,-152,-8490,-30,27,62,76140,2,0,-203,-64,35975,170,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987378,0
5987382,-1112,-168,-8500,-24,22,60,76140,6,0,-203,-64,35975,170,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987383,0
5987387,-1108,-124,-8508,-24,26,61,76139,-5,1,-205,-64,35972,164,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987388,0
5987392,-1130,-150,-8502,-25,23,58,76139,-3,4,-202,-64,35972,164,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987393,0
5987397,-1124,-148,-8498,-29,21,59,76139,-1,-4,-202,-64,35971,159,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987398,0
5987402,-1122,-154,-8492,-27,28,58,76139,-1,-1,-202,-64,35971,159,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987403,0
5987407,-1096,-156,-8506,-24,23,62,76139,-8,0,-203,-64,35974,165,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987408,0
5987412,-1088,-136,-8494,-30,24,59,76138,-2,0,-203,-64,35974,165,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987413,0
5987417,-1116,-140,-8498,-22,23,63,76139,4,-1,-204,-64,35973,157,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987418,0
5987422,-1102,-162,-8504,-28,24,61,76139,-3,1,-204,-64,35973,157,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987423,0
5987427,-1110,-138,-8504,-30,19,60,76139,1,2,-203,-64,35971,155,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987428,0
5987432,-1114,-154,-8504,-23,26,57,76138,-9,-2,-203,-64,35971,155,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987433,0
5987437,-1076,-132,-8536,-28,24,60,76139,-2,-3,-202,-64,35972,155,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987438,0
5987442,-1092,-136,-8524,-26,23,64,76138,-4,-4,-203,-64,35972,155,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987443,0
5987447,-1088,-144,-8522,-27,24,59,76138,-6,1,-204,-64,35973,157,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987448,0
5987452,-1114,-126,-8500,-23,20,64,76138,-1,-7,-205,-64,35973,157,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987453,0
5987457,-1076,-130,-8502,-23,22,57,76139,2,2,-201,-64,35973,164,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987458,0
5987462,-1080,-128,-8502,-27,18,60,76140,0,0,-203,-64,35973,164,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987463,0
5987467,-1102,-152,-8492,-27,22,63,76141,8,5,-203,-64,35971,160,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987468,0
5987472,-1106,-142,-8496,-26,21,62,76139,0,-1,-208,-64,35971,160,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987473,0
5987477,-1114,-156,-8502,-25,25,61,76140,7,1,-205,-64,35974,150,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987478,0
5987482,-1086,-150,-8498,-26,20,62,76139,2,6,-203,-64,35974,150,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987483,0
5987487,-1074,-148,-8494,-22,25,62,76139,3,0,-204,-64,35976,146,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987488,0
5987492,-1104,-130,-8520,-30,20,62,76140,3,3,-202,-64,35976,146,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987493,0
5987497,-1112,-140,-8520,-24,28,65,76139,1,1,-202,-64,35977,152,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987498,0
5987502,-1128,-154,-8486,-32,28,64,76139,-5,1,-201,-64,35977,152,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987503,0
5987507,-1072,-150,-8510,-29,24,64,76139,1,2,-201,-64,35972,168,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987508,0
5987512,-1078,-132,-8496,-26,30,63,76139,2,0,-202,-64,35972,168,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987513,0
5987517,-1124,-160,-8506,-25,24,63,76139,-5,1,-203,-64,35973,162,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987518,0
5987522,-1096,-152,-8498,-20,25,66,76139,0,-1,-203,-64,35973,162,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987523,0
5987527,-1122,-144,-8486,-24,25,62,76138,-4,-6,-203,-64,35974,158,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987528,0
5987532,-1116,-148,-8510,-27,25,63,76140,4,2,-204,-64,35974,158,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987533,0
5987537,-1154,-154,-8494,-25,26,59,76139,5,0,-204,-64,35977,160,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987538,0
5987542,-1122,-130,-8518,-30,18,59,76139,3,-2,-202,-64,35977,160,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987543,0
5987547,-1088,-150,-8522,-29,25,62,76139,-2,2,-203,-64,35973,159,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987548,0
5987552,-1126,-148,-8488,-23,22,62,76140,6,4,-203,-64,35973,159,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987553,0
5987557,-1138,-136,-8494,-29,20,61,76141,6,2,-203,-64,35971,157,35,79,16,0,0,0,0,0,0,0,-32293,0,0,0,0,0,5987558,0
5987562,-1100,-156,-8500,-22,24,63,76139,0,2,-204,-64,35971,157,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987563,0
5987567,-1088,-142,-8496,-25,22,61,76139,3,-1,-204,-64,35973,158,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987568,0
5987572,-1114,-146,-8490,-26,20,63,76139,-2,1,-203,-64,35973,158,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987573,0
5987577,-1098,-140,-8510,-30,27,62,76138,-5,-2,-201,-64,35977,158,35,79,16,0,0,0,0,0,0,0,-32294,0,0,0,0,0,5987578,0
