state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
240531,944,7996,1146,-48,-101,-57,14797,0,2,-1,0,36875,132,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,1265,0
240536,928,8008,1120,-60,-79,-54,14796,-2,2,-2,0,36875,132,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240535,0
240541,900,7994,1090,-65,-71,-58,14795,0,2,-1,0,36875,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240540,0
240546,930,7992,1090,-70,-58,-63,14797,-1,-2,-1,0,36875,139,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240545,0
240551,924,7994,1064,-68,-48,-58,14796,0,0,-1,0,36865,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240550,0
240556,910,8008,1036,-71,-42,-67,14796,-8,3,-2,0,36865,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240555,0
240561,918,8004,1006,-71,-33,-62,14797,1,0,-2,0,36863,132,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240560,0
240566,912,8008,1014,-67,-27,-62,14797,2,1,-3,0,36863,132,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240565,0
240571,944,7998,986,-66,-18,-66,14796,0,4,-3,0,36863,125,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240570,0
240576,936,7984,978,-55,-5,-67,14797,-1,-2,-2,0,36863,125,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240575,0
240581,916,8010,966,-53,-8,-62,14795,-9,-2,-2,0,36863,130,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240580,0
240586,934,8026,964,-52,9,-65,14795,-6,4,-3,0,36863,130,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240585,0
240591,948,8028,958,-44,13,-59,14797,-3,-4,-2,0,36863,139,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240590,0
240596,954,8060,952,-40,16,-55,14796,1,2,-3,0,36863,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240595,0
240601,948,8056,958,-35,22,-52,14797,5,6,-2,0,36864,140,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240601,0
240606,954,8096,948,-31,25,-50,14797,1,4,-2,0,36864,140,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240606,0
240611,954,8102,930,-36,25,-49,14795,-6,4,-2,0,36863,137,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240611,0
240616,964,8104,924,-26,31,-41,14796,-1,0,-3,0,36863,137,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240616,0
240621,974,8126,924,-15,34,-38,14797,3,-1,-5,0,36863,129,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240621,0
240626,990,8142,936,-20,31,-37,14796,2,6,-5,0,36863,129,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240626,0
240631,1002,8144,936,-12,34,-34,14796,0,5,-3,0,36861,138,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240631,0
240636,982,8122,946,-12,25,-23,14797,-1,-2,-3,0,36861,138,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240636,0
240641,950,8156,928,-7,30,-22,14796,1,-1,-3,0,36860,146,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240641,0
240646,974,8116,936,-6,28,-20,14797,-4,0,-3,0,36860,146,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240646,0
240651,946,8160,936,-4,29,-10,14797,6,0,-3,0,36856,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240651,0
240656,940,8168,960,4,29,-5,14797,0,2,-2,0,36856,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240656,0
240661,958,8160,962,-3,24,-2,14798,4,2,-2,0,36849,134,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240661,0
240666,972,8122,960,1,22,-2,14797,3,-3,-3,0,36849,134,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240666,0
240671,968,8160,940,2,17,7,14797,6,-1,-2,0,36844,132,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240671,0
240676,940,8082,968,5,22,9,14796,0,-3,-1,0,36844,132,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240676,0
240681,950,8074,978,0,22,14,14797,1,2,0,0,36842,130,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240681,0
240686,920,8028,970,7,18,8,14796,-1,2,-1,0,36842,130,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240686,0
240691,902,8038,982,12,17,14,14797,0,-2,-1,0,36842,132,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240691,0
240696,894,8004,978,21,11,16,14796,-3,-1,-1,0,36842,132,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240696,0
240701,898,7994,988,13,11,14,14796,0,2,-1,0,36841,128,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240701,0
240706,874,7986,982,27,7,11,14797,-4,-1,-2,0,36841,128,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240706,0
240711,870,7980,962,29,4,19,14797,4,1,-2,0,36841,127,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240711,0
240716,846,8018,992,27,4,10,14796,-1,0,-1,0,36841,127,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240716,0
240721,844,7984,960,31,-3,13,14797,0,0,-2,0,36842,129,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240721,0
240726,838,7974,954,32,-8,3,14797,1,-2,-4,0,36842,129,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240726,0
240731,842,7954,950,35,-12,13,14796,0,5,0,0,36846,123,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240731,0
240736,846,7940,988,35,-18,7,14797,0,-3,-1,0,36846,123,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240736,0
240741,868,7914,966,45,-20,3,14797,0,-1,-2,0,36845,120,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240741,0
240746,870,7894,1000,44,-18,3,14796,0,4,-1,0,36845,120,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240746,0
240751,872,7910,962,50,-27,4,14796,7,0,-2,0,36843,120,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240751,0
240756,914,7924,998,59,-18,5,14795,-6,-1,-2,0,36843,120,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240756,0
240761,936,7912,1010,65,-16,0,14797,-7,-2,-3,0,36838,126,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240761,0
240766,918,7912,984,62,-17,1,14796,2,4,-2,0,36838,126,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240766,0
240771,902,7904,1000,67,-13,9,14797,5,3,-2,0,36839,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240771,0
240776,900,7878,1022,62,-11,13,14797,-4,-5,-3,0,36839,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240776,0
240781,926,7884,1000,68,2,22,14797,8,3,-3,0,36841,135,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240781,0
240786,938,7850,996,67,3,19,14797,1,2,-1,0,36841,135,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240786,0
240791,950,7836,1006,66,4,25,14796,-5,-4,0,0,36842,138,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240791,0
240796,954,7878,972,64,16,26,14797,0,-4,-2,0,36842,138,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240796,0
240801,946,7886,984,63,24,28,14796,10,2,-3,0,36841,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240801,0
240806,930,7850,976,65,29,39,14796,-1,-1,-3,0,36841,139,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240806,0
240811,906,7834,962,65,25,38,14797,0,-4,-2,0,36840,136,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240811,0
240816,906,7862,980,61,33,47,14796,0,2,-3,0,36840,136,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240816,0
240821,892,7862,972,65,41,49,14795,-5,3,-2,0,36840,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240821,0
240826,898,7888,958,66,42,53,14796,1,-7,-2,0,36840,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240826,0
240831,892,7890,952,65,54,55,14797,7,5,-4,0,36846,131,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240831,0
240836,928,7888,944,66,58,56,14797,4,3,-1,0,36846,131,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240836,0
240841,896,7874,952,71,66,63,14796,-5,-3,-2,0,36845,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240841,0
240846,902,7918,940,75,71,67,14796,-5,1,-1,0,36845,133,31,66,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,240846,0
240851,902,7900,932,72,81,68,14795,-5,0,-2,0,36842,131,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240851,0
240856,908,7912,898,88,91,72,14795,0,1,-3,0,36842,131,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240856,0
240861,908,7916,922,85,97,70,14797,0,2,-3,0,36836,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240861,0
240866,888,7950,916,95,110,76,14796,0,3,-3,0,36836,133,31,66,0,0,0,0,0,0,0,0,-32303,0,0,0,0,0,240866,0
