state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
1143044,-546,8090,622,78,-8,22,12983,2,-3,19,8,36629,106,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1276,0
1143049,-572,8084,614,76,-5,22,12983,5,-1,21,0,36629,106,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143049,0
1143054,-532,8086,634,77,-7,23,12982,-2,2,20,8,36632,98,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143054,0
1143059,-530,8082,616,78,1,26,12981,-4,1,19,8,36632,98,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143059,0
1143064,-542,8082,620,79,-3,26,12982,0,3,20,8,36633,117,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143064,0
1143069,-558,8078,600,80,-2,24,12982,0,-2,22,0,36633,117,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143069,0
1143074,-538,8108,572,82,-2,25,12982,4,1,21,0,36627,118,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143074,0
1143079,-538,8088,610,75,-3,26,12982,-3,-1,23,8,36627,118,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143079,0
1143084,-534,8102,602,74,-6,24,12981,-7,4,22,0,36624,106,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143084,0
1143089,-546,8112,630,80,-9,24,12982,2,0,20,8,36624,106,30,76,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,1143089,0
1143094,-530,8106,598,75,-7,25,12982,1,-2,18,8,36626,103,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143094,0
1143099,-532,8108,594,79,-5,26,12982,1,3,18,0,36626,103,30,76,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,1143099,0
1143104,-532,8096,610,80,-7,27,12982,-3,-1,19,0,36630,107,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143104,0
1143109,-548,8088,590,83,-5,23,12981,0,1,21,8,36630,107,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143109,0
1143114,-538,8084,604,81,-1,26,12983,5,-2,21,8,36629,110,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143114,0
1143119,-560,8102,604,80,-7,26,12981,-1,2,21,0,36629,110,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143119,0
1143124,-566,8094,602,76,-4,27,12983,0,1,21,8,36624,111,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143124,0
1143129,-562,8090,614,78,-6,25,12981,-3,-2,20,0,36624,111,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143129,0
1143134,-562,8096,632,80,-4,25,12982,0,-1,20,0,36622,110,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143134,0
1143139,-520,8100,596,79,-2,26,12983,-1,-4,20,8,36622,110,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143139,0
1143144,-542,8112,616,78,-9,24,12981,-6,3,17,8,36619,118,31,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143144,0
1143149,-538,8114,598,74,-8,29,12982,-3,-1,18,0,36619,118,31,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143149,0
1143154,-554,8104,598,80,-6,29,12982,2,1,20,0,36614,123,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143154,0
1143159,-564,8080,602,78,-7,32,12984,5,0,20,8,36614,123,30,76,0,0,0,0,0,0,0,0,-32304,0,0,0,0,0,1143159,0
