state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
2275319,-3114,7566,-264,72,-6,27,12780,4,0,-4,0,36141,124,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,1256,0
2275324,-3116,7568,-302,66,-7,24,12779,-2,-3,-4,0,36140,113,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275324,0
2275329,-3114,7550,-280,63,-6,27,12780,-3,2,-6,0,36140,113,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275329,0
2275334,-3132,7580,-288,67,-11,29,12780,0,3,-4,0,36148,115,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275334,0
2275339,-3110,7554,-298,71,-6,29,12781,0,1,-2,0,36148,115,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275339,0
2275344,-3130,7568,-308,70,-9,27,12779,-2,-2,-2,0,36147,125,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275344,0
2275349,-3116,7536,-280,71,-7,26,12779,0,1,-2,0,36147,125,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275349,0
2275354,-3134,7570,-300,68,-4,29,12781,0,4,-1,0,36146,127,34,66,16,0,0,0,0,0,0,0,-32300,0,0,0,0,0,2275354,0
2275359,-3112,7548,-302,73,-6,29,12780,-7,1,-1,0,36146,127,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275359,0
2275364,-3100,7562,-280,71,-4,26,12780,1,4,-3,0,36139,128,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275364,0
2275369,-3104,7556,-286,71,-3,25,12779,-9,-7,-3,0,36139,128,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275369,0
2275374,-3118,7574,-282,66,-4,30,12779,2,-4,-2,0,36141,124,34,66,16,0,0,0,0,0,0,0,-32300,0,0,0,0,0,2275374,0
2275379,-3106,7580,-286,72,-6,26,12779,-5,0,-2,0,36141,124,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275379,0
2275384,-3130,7572,-300,67,-5,29,12781,9,2,-3,0,36140,118,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275384,0
2275389,-3112,7568,-292,68,-4,23,12778,-2,-3,-4,0,36140,118,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275390,0
2275394,-3120,7542,-280,68,-8,26,12779,-1,4,-3,0,36139,122,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275395,0
2275399,-3128,7542,-278,69,-2,30,12779,-3,1,-1,0,36139,122,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275400,0
2275404,-3130,7542,-302,67,-2,26,12780,3,0,-2,0,36139,124,34,66,16,0,0,0,0,0,0,0,-32300,0,0,0,0,0,2275405,0
2275409,-3108,7556,-298,68,-3,30,12780,-2,-1,-2,0,36139,124,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275410,0
2275414,-3084,7560,-268,69,-9,31,12779,-1,1,-4,0,36139,130,34,66,16,0,0,0,0,0,0,0,-32300,0,0,0,0,0,2275415,0
2275419,-3112,7538,-286,70,-6,24,12780,-1,-3,-4,0,36139,130,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275420,0
2275424,-3148,7548,-284,71,-6,22,12779,0,-2,-3,0,36139,127,34,66,16,0,0,0,0,0,0,0,-32300,0,0,0,0,0,2275425,0
2275429,-3102,7552,-278,67,-7,31,12779,-1,1,-3,0,36139,127,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275430,0
2275434,-3096,7546,-282,66,-8,23,12780,0,1,-6,0,36140,127,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275435,0
2275439,-3098,7558,-284,67,-5,28,12780,2,2,-2,0,36140,127,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275440,0
2275444,-3116,7556,-300,64,-8,27,12779,-4,-4,-1,0,36137,129,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275445,0
2275449,-3120,7538,-284,69,-3,32,12780,0,3,-1,0,36137,129,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275450,0
2275454,-3142,7556,-316,74,-4,24,12780,4,1,-3,0,36130,128,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275455,0
2275459,-3142,7546,-294,69,-6,31,12780,8,0,-2,0,36130,128,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275460,0
2275464,-3088,7552,-300,64,-2,29,12780,-2,6,-3,0,36128,128,34,66,16,0,0,0,0,0,0,0,-32300,0,0,0,0,0,2275465,0
2275469,-3124,7564,-298,69,-10,27,12777,-10,-3,-2,0,36128,128,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275470,0
2275474,-3128,7548,-274,71,-6,26,12780,3,1,-1,0,36126,125,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275475,0
2275479,-3110,7550,-290,72,-11,29,12778,-4,-1,-3,0,36126,125,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275480,0
2275484,-3112,7526,-288,70,-10,32,12779,-3,0,-3,0,36126,130,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275485,0
2275489,-3110,7542,-296,65,-7,24,12779,-5,-1,-2,0,36126,130,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275490,0
2275494,-3118,7556,-300,67,-4,27,12779,-1,2,-2,0,36124,129,34,66,16,0,0,0,0,0,0,0,-32299,0,0,0,0,0,2275495,0
