state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
1949135,-72,-262,7920,-30,22,63,4100,0,-4,1,0,36839,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,853,0
1949198,-36,-238,7916,-20,22,61,4101,0,2,3,0,36842,117,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949135,0
1949199,-36,-238,7916,-20,22,61,4100,4,-5,2,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949135,0
1949200,-64,-252,7924,-26,21,57,4101,4,2,2,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949135,0
1949201,-64,-252,7924,-26,21,57,4100,0,-3,3,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949136,0
1949202,-64,-252,7924,-26,21,57,4101,0,4,4,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949137,0
1949203,-64,-252,7924,-26,21,57,4101,6,2,4,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949138,0
1949204,-56,-252,7906,-20,22,62,4101,3,3,4,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949139,0
1949205,-56,-252,7906,-20,22,62,4100,0,1,4,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949140,0
1949206,-56,-252,7906,-20,22,62,4100,-5,-3,3,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949141,0
1949207,-56,-252,7906,-20,22,62,4100,-5,-1,3,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949142,0
1949208,-40,-256,7910,-29,18,61,4099,-6,-6,3,0,36845,117,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949143,0
1949209,-40,-256,7910,-29,18,61,4100,-3,-1,2,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949144,0
1949210,-40,-256,7910,-29,18,61,4100,-1,-2,1,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949145,0
1949211,-40,-256,7910,-29,18,61,4101,5,3,1,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949146,0
1949212,-62,-278,7918,-24,23,61,4100,3,3,1,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949147,0
1949213,-62,-278,7918,-24,23,61,4101,3,3,2,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949148,0
1949214,-62,-278,7918,-24,23,61,4102,6,2,3,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949149,0
1949215,-62,-278,7918,-24,23,61,4101,5,6,3,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949150,0
1949216,-76,-236,7908,-23,21,69,4100,4,-1,2,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949151,0
1949217,-76,-236,7908,-23,21,69,4101,-2,2,3,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949152,0
1949218,-76,-236,7908,-23,21,69,4100,-8,-3,3,0,36846,119,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949153,0
1949219,-76,-236,7908,-23,21,69,4101,-1,-1,3,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949154,0
1949220,-44,-246,7926,-23,28,56,4099,-3,-1,3,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949155,0
1949221,-44,-246,7926,-23,28,56,4101,-1,-5,2,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949156,0
1949222,-44,-246,7926,-23,28,56,4100,1,5,2,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949157,0
1949223,-44,-246,7926,-23,28,56,4100,-1,-3,3,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949158,0
1949224,-70,-264,7912,-23,24,59,4102,9,-2,3,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949159,0
1949225,-70,-264,7912,-23,24,59,4101,5,1,3,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949160,0
1949226,-70,-264,7912,-23,24,59,4100,2,3,4,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949161,0
1949227,-70,-264,7912,-23,24,59,4101,-1,-1,5,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949162,0
1949228,-70,-258,7924,-22,18,63,4100,-11,1,4,0,36843,116,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949163,0
1949229,-70,-258,7924,-22,18,63,4101,-5,-2,4,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949164,0
1949230,-70,-258,7924,-22,18,63,4100,-3,4,4,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949165,0
1949231,-70,-258,7924,-22,18,63,4100,-4,0,3,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949166,0
1949232,-64,-238,7922,-24,20,59,4101,3,-1,3,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949167,0
1949233,-64,-238,7922,-24,20,59,4101,2,-1,3,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949168,0
1949234,-64,-238,7922,-24,20,59,4101,5,3,2,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949169,0
1949235,-64,-238,7922,-24,20,59,4100,0,1,2,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949170,0
1949236,-66,-248,7910,-23,22,64,4101,-2,-5,3,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949171,0
1949237,-66,-248,7910,-23,22,64,4101,2,1,3,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949172,0
1949238,-66,-248,7910,-23,22,64,4100,0,1,4,0,36846,109,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949173,0
1949239,-66,-248,7910,-23,22,64,4101,1,-2,5,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949174,0
1949240,-58,-258,7894,-20,23,59,4100,-2,-2,4,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949175,0
1949241,-58,-258,7894,-20,23,59,4102,4,2,5,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949176,0
1949242,-58,-258,7894,-20,23,59,4101,6,6,5,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949177,0
1949243,-58,-258,7894,-20,23,59,4102,5,3,5,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949178,0
1949244,-34,-236,7922,-24,20,61,4100,0,1,4,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949179,0
1949245,-34,-236,7922,-24,20,61,4101,-5,1,5,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949180,0
1949246,-34,-236,7922,-24,20,61,4100,-3,0,4,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32298,0,0,0,0,0,1949181,0
1949247,-34,-236,7922,-24,20,61,4100,-5,-2,4,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949182,0
1949248,-74,-242,7918,-26,24,62,4100,-1,-4,4,0,36847,111,33,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949183,0
1949249,-74,-242,7918,-26,24,62,4100,-1,-7,4,0,36846,116,32,144,0,0,0,0,0,0,0,0,-32297,0,0,0,0,0,1949184,0
