state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
1431694,-4572,6796,10,66,-6,27,38308,5,-1,0,0,36597,140,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1311,0
1431699,-4560,6810,20,68,-5,22,38307,-7,-1,1,0,36595,139,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431699,0
1431704,-4568,6790,-4,67,-7,22,38307,-5,0,1,0,36595,139,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431704,0
1431709,-4574,6786,20,63,-9,29,38308,1,0,0,0,36593,130,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431709,0
1431714,-4566,6792,30,67,-4,28,38307,-7,-3,0,0,36593,130,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431714,0
1431719,-4556,6798,8,68,-4,26,38307,3,-2,0,0,36595,130,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431719,0
1431724,-4538,6778,20,67,-7,26,38308,5,0,1,0,36595,130,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431724,0
1431729,-4550,6786,8,63,-2,26,38307,-3,3,2,0,36592,122,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431729,0
1431734,-4586,6774,8,64,-4,27,38307,-4,0,3,0,36592,122,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431734,0
1431739,-4568,6780,20,69,-9,27,38307,-5,-4,1,0,36593,136,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431739,0
1431744,-4534,6814,12,69,-6,25,38308,3,-1,1,0,36593,136,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431744,0
1431749,-4542,6832,-8,68,-8,27,38307,-3,0,1,0,36597,137,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431749,0
1431754,-4576,6800,8,64,-4,30,38307,3,0,0,0,36597,137,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431754,0
1431759,-4560,6776,4,62,-8,22,38308,2,2,1,0,36596,134,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431759,0
1431764,-4572,6808,32,64,-11,24,38309,5,5,0,0,36596,134,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431765,0
1431769,-4552,6780,4,68,-3,26,38307,5,-2,1,0,36595,115,32,144,0,0,0,0,0,0,0,0,-32302,0,0,0,0,0,1431770,0
