state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
423257,-860,8078,-674,55,0,26,14203,-2,0,-1,0,37124,124,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,867,0
423262,-860,8070,-668,49,-5,27,14204,6,3,-1,0,37124,120,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423262,0
423267,-838,8088,-660,56,-7,29,14203,-1,2,-1,0,37124,120,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423267,0
423272,-868,8072,-662,55,-8,25,14203,-3,1,0,0,37123,114,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423272,0
423277,-864,8078,-666,55,-6,22,14203,0,3,-1,0,37123,114,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423277,0
423282,-854,8092,-642,54,-9,25,14203,-4,-2,0,0,37123,121,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423282,0
423287,-842,8062,-652,54,-3,32,14204,8,-1,1,0,37123,121,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423287,0
423292,-856,8072,-648,48,-3,28,14203,-8,0,-1,0,37123,125,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423288,0
423297,-844,8088,-678,48,-7,23,14205,1,0,0,0,37123,125,28,68,0,0,0,0,0,0,0,0,-32310,0,0,0,0,0,423293,0
423302,-850,8070,-674,54,-9,22,14205,5,-4,0,0,37123,124,28,68,0,0,0,0,0,0,0,0,-32310,0,0,0,0,0,423298,0
423307,-848,8080,-656,53,1,25,14205,5,0,-2,0,37123,124,28,68,0,0,0,0,0,0,0,0,-32309,0,0,0,0,0,423303,0
423312,-850,8068,-668,50,0,23,14204,5,-3,-2,0,37121,127,28,68,0,0,0,0,0,0,0,0,-32310,0,0,0,0,0,423308,0
