state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
681396,-332,6552,4688,529,97,82,13753,-3,-3,-1,0,36708,121,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,1261,0
681401,-346,6630,4522,523,106,86,13756,6,0,0,0,36709,125,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681401,0
681406,-320,6656,4382,519,123,87,13754,2,0,-1,0,36709,125,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,681406,0
681411,-312,6716,4248,496,137,96,13756,10,1,-2,0,36709,125,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681411,0
681416,-306,6742,3970,464,153,98,13754,-5,-2,-3,0,36709,125,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681416,0
681421,-312,6802,3840,439,161,99,13754,-4,0,-1,0,36706,128,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,681421,0
681426,-282,6866,3738,418,170,101,13755,6,-4,-2,0,36706,128,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681426,0
681431,-296,6924,3702,394,180,108,13756,7,3,-3,0,36710,139,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,681431,0
681436,-292,7068,3728,353,192,107,13755,-1,-1,-1,0,36710,139,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681436,0
681441,-368,7122,3842,332,191,106,13756,5,2,-1,0,36710,138,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681441,0
681446,-410,7104,3952,325,184,108,13755,3,2,-1,0,36710,138,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,681446,0
681451,-400,7120,4152,326,182,104,13754,-4,-1,0,0,36712,135,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,681451,0
681456,-408,6958,4478,331,148,95,13755,1,-1,0,0,36712,135,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681456,0
681461,-404,6838,4626,344,119,85,13755,3,3,0,0,36708,119,29,144,0,0,0,0,0,0,0,0,-32307,0,0,0,0,0,681461,0
681466,-334,6734,4746,357,96,82,13754,-1,-1,0,0,36708,119,29,144,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,681466,0
