state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
700486,-1124,-150,-8492,-19,22,61,522728,2,2,1,0,36945,134,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,928,0
700549,-1110,-118,-8510,-28,20,63,522728,3,-2,1,0,36944,134,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700486,0
700550,-1110,-118,-8510,-28,20,63,522728,2,-1,2,0,36944,134,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700486,0
700551,-1110,-118,-8510,-28,20,63,522727,-7,-3,1,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700487,0
700552,-1092,-172,-8516,-27,15,61,522728,0,2,1,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700488,0
700553,-1092,-172,-8516,-27,15,61,522727,-3,-1,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700489,0
700554,-1092,-172,-8516,-27,15,61,522727,-2,-5,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700490,0
700555,-1092,-172,-8516,-27,15,61,522727,0,-3,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700491,0
700556,-1116,-122,-8490,-26,20,62,522728,-2,1,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32300,0,0,0,0,0,700492,0
700557,-1116,-122,-8490,-26,20,62,522729,7,0,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700493,0
700558,-1116,-122,-8490,-26,20,62,522728,5,3,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700494,0
700559,-1116,-122,-8490,-26,20,62,522728,1,1,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700495,0
700560,-1120,-166,-8498,-27,19,63,522727,-2,1,2,0,36944,141,31,79,0,0,0,0,0,0,0,0,-32301,0,0,0,0,0,700496,0
