state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
80707,-772,8058,1094,93,7,28,13613,5,-2,-3,0,37341,135,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,1308,0
80712,-750,8076,1104,93,5,23,13613,-1,0,-3,0,37341,135,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80708,0
80717,-760,8042,1068,85,8,25,13613,-3,1,-2,0,37343,135,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80722,-764,8046,1086,93,7,22,13613,-5,0,-2,0,37343,135,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80727,-758,8050,1068,86,7,20,13613,2,0,-2,0,37344,128,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80732,-794,8038,1096,90,0,15,13612,-11,-2,-3,0,37344,128,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80737,-818,8004,1114,88,-1,18,13613,-4,1,-1,0,37343,125,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80742,-822,8010,1102,82,1,16,13614,2,0,-3,0,37343,125,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80747,-798,8004,1130,87,-4,15,13613,2,-3,-3,0,37344,128,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80752,-794,8022,1128,84,2,11,13613,-5,1,-3,0,37344,128,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80757,-794,8026,1094,83,4,11,13612,0,-2,-3,0,37346,132,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80708,0
80762,-810,8016,1098,87,-5,11,13613,0,-2,-3,0,37346,132,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80709,0
80767,-776,8032,1132,82,-2,11,13614,-3,5,-3,0,37348,138,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80714,0
80772,-802,8026,1092,84,4,6,13613,2,0,-4,0,37348,138,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80719,0
80777,-788,8034,1116,82,-3,6,13614,7,-6,-2,0,37347,144,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80724,0
80782,-812,8042,1138,79,-1,5,13613,7,-1,-3,0,37347,144,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80729,0
80787,-830,8022,1100,82,-1,9,13614,1,1,-3,0,37346,134,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80734,0
80792,-816,8040,1122,81,5,7,13613,-1,0,0,0,37346,134,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80739,0
80797,-816,7992,1116,78,-2,9,13614,0,0,-2,0,37345,122,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80744,0
80802,-852,8006,1092,82,-2,5,13614,2,-2,-4,0,37345,122,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80749,0
80807,-822,8026,1092,74,1,7,13614,0,-5,-3,0,37343,122,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80754,0
80812,-862,7992,1104,76,0,10,13613,-1,3,-2,0,37343,122,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80759,0
80817,-820,8018,1120,74,1,6,13614,3,3,-2,0,37341,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80764,0
80822,-832,8012,1090,66,-3,13,13613,-3,1,-3,0,37341,129,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80769,0
80827,-852,8028,1080,71,0,8,13613,0,2,-3,0,37339,128,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80774,0
80832,-844,8012,1106,76,-1,10,13613,-3,-1,-3,0,37339,128,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80779,0
80837,-838,8010,1126,65,-4,11,13613,0,1,-3,0,37341,127,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80784,0
80842,-880,7978,1094,71,-4,12,13613,-1,-3,-4,0,37341,127,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80789,0
80847,-854,8000,1120,74,-2,9,13613,5,-1,-3,0,37344,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80794,0
80852,-854,7992,1146,68,-1,13,13613,5,-2,-1,0,37344,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80799,0
80857,-860,8000,1134,72,-8,11,13614,4,3,-2,0,37343,118,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80804,0
80862,-862,7972,1144,70,-4,11,13615,5,7,-2,0,37343,118,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80809,0
80867,-840,7988,1124,65,-5,13,13614,4,-2,-3,0,37340,118,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80814,0
80872,-836,8006,1148,70,-5,16,13613,0,0,-4,0,37340,118,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80819,0
80877,-828,8022,1144,76,-3,16,13614,5,1,-3,0,37333,117,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80824,0
80882,-856,8006,1152,75,-11,18,13613,-4,-3,-2,0,37333,117,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80829,0
80887,-806,7998,1178,74,-4,18,13613,0,2,-4,0,37327,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80834,0
80892,-838,8006,1142,74,-7,17,13613,0,-1,-3,0,37327,123,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80839,0
80897,-822,8024,1150,79,-10,13,13613,-3,-1,-4,0,37327,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80844,0
80902,-834,8018,1162,74,-13,15,13613,-5,4,-2,0,37327,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80849,0
80907,-796,8014,1148,78,-10,12,13614,6,1,-3,0,37327,136,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80855,0
80912,-784,8042,1142,81,-17,11,13614,6,1,-2,0,37327,136,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80860,0
80917,-808,8034,1128,82,-6,14,13613,3,1,-3,0,37326,130,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80865,0
80922,-774,8052,1128,84,-10,15,13613,-1,-1,-4,0,37326,130,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80870,0
80927,-780,8044,1132,87,-8,14,13612,-4,-2,-3,0,37325,127,25,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80875,0
80932,-776,8038,1140,81,-5,8,13612,-2,5,-5,0,37325,127,25,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80880,0
80937,-782,8014,1152,81,-6,4,13612,-3,0,-3,0,37320,118,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80885,0
80942,-832,7996,1134,85,-13,7,13613,2,3,-4,0,37320,118,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80890,0
80947,-824,8024,1136,82,-7,11,13613,-3,-1,-3,0,37322,110,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80895,0
80952,-818,8016,1110,81,-6,6,13614,3,5,-4,0,37322,110,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80900,0
80957,-818,8038,1084,84,-5,8,13613,-7,-1,-4,0,37322,118,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80905,0
80962,-834,8098,1070,81,-6,9,13614,2,0,-3,0,37322,118,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80910,0
80967,-816,8054,1062,84,-6,5,13614,3,-2,-5,0,37324,119,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80915,0
80972,-812,8016,1146,87,-10,8,13613,1,1,-5,0,37324,119,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80920,0
80977,-832,8004,1106,84,-12,8,13614,-1,-2,-3,0,37324,123,25,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80925,0
80982,-856,7992,1092,79,-14,7,13613,2,-1,-3,0,37324,123,25,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80930,0
80987,-888,7992,1124,75,-11,5,13613,-2,2,-3,0,37324,125,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80935,0
80992,-910,7954,1114,83,-11,9,13613,-6,-2,-2,0,37324,125,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80940,0
80997,-890,7966,1096,80,-2,11,13614,-4,-2,-2,0,37324,124,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80945,0
81002,-876,8002,1134,80,-3,9,13614,1,1,-4,0,37324,124,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80950,0
81007,-864,8006,1124,81,-5,10,13614,-4,-3,-4,0,37329,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80955,0
81012,-842,7998,1084,80,-6,12,13613,0,-2,-2,0,37329,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80960,0
81017,-826,8032,1104,78,-2,13,13614,-1,-1,-3,0,37325,123,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80965,0
81022,-842,8038,1104,76,-3,12,13614,0,3,-2,0,37325,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80970,0
81027,-824,7996,1092,76,-1,13,13613,2,4,-2,0,37325,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80975,0
81032,-816,8038,1116,76,0,15,13614,7,2,-2,0,37325,123,26,66,0,0,0,0,0,0,0,0,-32312,0,0,0,0,0,80980,0
81037,-824,8028,1104,73,0,11,13612,-3,-3,-2,0,37320,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80985,0
81042,-816,8048,1108,77,4,13,13613,-2,5,-2,0,37320,129,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80990,0
81047,-822,8038,1082,77,4,15,13614,-3,-3,-3,0,37321,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,80995,0
81052,-834,7994,1110,70,3,13,13613,-4,2,-2,0,37321,123,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,81000,0
81057,-834,8014,1104,79,1,10,13614,8,1,-2,0,37321,124,26,66,0,0,0,0,0,0,0,0,-32313,0,0,0,0,0,81005,0
