state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
3975962,-1122,-156,-8514,-29,22,60,824015,-2,4,-1,0,36295,135,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,866,0
3975967,-1100,-152,-8522,-20,23,56,824014,0,4,0,0,36295,135,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975967,0
3975972,-1108,-136,-8504,-25,28,58,824015,7,0,-2,0,36295,130,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975972,0
3975977,-1114,-140,-8522,-27,20,63,824015,8,5,0,0,36295,130,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975977,0
3975982,-1116,-156,-8506,-23,25,61,824014,0,0,0,0,36294,134,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975982,0
3975987,-1132,-144,-8510,-24,24,63,824014,0,2,0,0,36294,134,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975987,0
3975992,-1112,-142,-8500,-23,22,58,824015,1,4,-2,0,36293,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975992,0
3975997,-1068,-142,-8522,-26,24,63,824014,-5,1,0,0,36293,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3975997,0
3976002,-1096,-158,-8502,-19,26,64,824015,9,-1,0,0,36293,134,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976002,0
3976007,-1086,-154,-8518,-24,27,64,824013,-1,-2,-1,0,36293,134,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976007,0
3976012,-1114,-138,-8502,-25,27,61,824014,9,-2,2,0,36295,132,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976012,0
3976017,-1110,-156,-8514,-23,21,62,824015,4,3,2,0,36295,132,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976017,0
3976022,-1086,-118,-8510,-24,21,62,824013,-3,1,-2,0,36296,123,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976022,0
3976027,-1122,-148,-8536,-23,20,65,824013,-7,-5,-1,0,36296,123,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976027,0
3976032,-1122,-136,-8514,-23,23,64,824015,2,2,0,0,36296,127,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976033,0
3976037,-1130,-136,-8512,-22,22,59,824014,-1,-6,0,0,36296,127,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976038,0
3976042,-1108,-128,-8536,-22,26,65,824014,0,2,-1,0,36296,133,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976043,0
3976047,-1124,-142,-8520,-21,25,64,824013,-4,-2,-1,0,36296,133,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976048,0
3976052,-1118,-144,-8500,-22,23,61,824013,-9,-2,-1,0,36296,146,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976053,0
3976057,-1124,-130,-8524,-20,24,56,824014,-4,-1,-2,0,36296,146,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976058,0
3976062,-1092,-156,-8520,-24,19,61,824015,-1,-4,-1,0,36296,150,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976063,0
3976067,-1126,-138,-8538,-20,21,63,824014,-3,1,0,0,36296,150,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976068,0
3976072,-1106,-132,-8512,-24,23,62,824015,7,1,-1,0,36295,151,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976073,0
3976077,-1098,-148,-8512,-21,22,65,824014,1,0,-1,0,36295,151,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976078,0
3976082,-1112,-144,-8512,-24,22,60,824015,8,0,0,0,36295,145,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976083,0
3976087,-1114,-146,-8524,-28,22,62,824013,-3,-1,0,0,36295,145,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976088,0
3976092,-1090,-148,-8516,-20,24,60,824013,0,-1,0,0,36294,149,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976093,0
3976097,-1120,-144,-8486,-28,25,60,824014,0,-2,0,0,36294,149,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976098,0
3976102,-1102,-156,-8500,-26,22,62,824013,0,-5,0,0,36294,143,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976103,0
3976107,-1082,-158,-8512,-29,22,62,824015,-3,-5,-2,0,36294,143,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976108,0
3976112,-1104,-136,-8528,-23,27,59,824015,6,-3,-1,0,36295,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976113,0
3976117,-1102,-148,-8528,-25,24,58,824014,0,-5,1,0,36295,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976118,0
3976122,-1090,-132,-8518,-23,18,64,824013,-2,-4,2,0,36300,150,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976123,0
3976127,-1098,-166,-8518,-25,22,65,824013,-3,-2,0,0,36300,150,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976128,0
3976132,-1118,-138,-8524,-20,22,63,824015,2,0,0,0,36300,144,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976133,0
3976137,-1100,-144,-8484,-21,25,62,824015,6,2,0,0,36300,144,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976138,0
3976142,-1090,-140,-8534,-25,26,60,824015,0,2,0,0,36298,142,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976143,0
3976147,-1078,-154,-8496,-25,23,65,824013,0,-1,-1,0,36298,142,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976149,0
3976152,-1132,-154,-8512,-25,21,61,824014,2,1,-2,0,36295,141,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976154,0
3976157,-1086,-132,-8514,-22,21,61,824014,-9,-4,-1,0,36295,141,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976159,0
3976162,-1100,-140,-8496,-23,23,62,824013,-10,0,0,0,36309,148,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976165,0
3976167,-1098,-132,-8530,-22,22,63,824014,2,-3,-3,0,36309,148,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976171,0
3976172,-1102,-126,-8518,-23,21,65,824013,-11,-2,0,0,36322,143,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976176,0
3976177,-1106,-150,-8524,-25,23,60,824013,-4,-4,-1,0,36322,143,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976182,0
3976182,-1104,-156,-8494,-23,21,62,824014,-6,-1,0,0,36328,139,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976187,0
3976187,-1090,-138,-8508,-23,19,57,824014,3,6,0,0,36328,139,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976193,0
3976192,-1082,-148,-8528,-25,22,60,824015,7,3,0,0,36317,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976198,0
3976197,-1112,-136,-8512,-18,25,66,824014,1,3,4,0,36317,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976203,0
3976202,-1120,-214,-8516,-23,22,58,824014,1,-2,17,8,36306,143,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976208,0
3976207,-1134,-108,-8494,-19,26,63,824014,0,0,35,8,36306,143,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976214,0
3976212,-1114,-138,-8478,-19,24,62,824015,2,1,35,8,36298,140,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976219,0
3976217,-1108,-152,-8494,-23,19,64,824015,1,-1,36,8,36298,140,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976224,0
3976222,-1104,-134,-8510,-25,21,61,824014,5,-3,37,16,36298,142,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976229,0
3976227,-1114,-142,-8514,-23,22,65,824015,-4,3,37,16,36298,142,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976234,0
3976232,-1104,-184,-8518,-29,23,58,824014,-2,-1,68,16,36303,143,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976240,0
3976237,-1134,-158,-8540,-16,20,66,824015,7,-1,109,24,36303,143,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976245,0
3976242,-1118,-174,-8490,-21,20,62,824016,19,6,109,24,36301,142,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976250,0
3976247,-1092,-138,-8510,-22,22,63,824014,0,-1,110,24,36301,142,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976255,0
3976252,-1104,-146,-8512,-22,22,64,824014,3,4,130,32,36299,141,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976261,0
3976257,-1116,-114,-8498,-24,21,65,824014,-4,-2,166,32,36299,141,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976266,0
3976262,-1104,-124,-8520,-24,23,64,824015,-2,1,170,40,36295,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976271,0
3976267,-1098,-186,-8524,-22,16,62,824015,9,-4,168,40,36295,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976276,0
3976272,-1116,-138,-8520,-21,19,66,824015,3,-2,182,48,36296,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976281,0
3976277,-1108,-160,-8510,-25,24,64,824015,-5,1,214,48,36296,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976286,0
3976282,-1094,-128,-8514,-26,18,64,824015,2,-3,217,56,36295,139,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976292,0
3976287,-1090,-130,-8514,-26,25,57,824016,7,-2,216,56,36295,139,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976297,0
3976292,-1106,-132,-8500,-22,21,62,824014,-1,-7,215,64,36295,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976302,0
3976297,-1134,-152,-8510,-21,19,58,824013,-9,-1,227,64,36295,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976307,0
3976302,-1094,-104,-8498,-28,19,60,824014,-9,-3,259,72,36295,130,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976312,0
3976307,-1134,-164,-8524,-20,28,64,824014,-4,-3,261,72,36295,130,34,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976318,0
3976312,-1066,-144,-8510,-19,23,63,824015,5,-2,273,80,36296,128,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976323,0
3976317,-1128,-112,-8504,-24,27,61,824015,3,-1,305,88,36296,128,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976328,0
3976322,-1102,-130,-8518,-20,23,59,824015,1,3,309,88,36297,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976333,0
3976327,-1096,-132,-8534,-21,22,64,824014,-7,2,329,96,36297,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976338,0
3976332,-1118,-152,-8506,-29,25,61,824017,9,6,362,104,36303,136,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976343,0
3976337,-1104,-152,-8500,-24,23,58,824016,3,-1,363,104,36303,136,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976349,0
3976342,-1128,-134,-8484,-23,25,60,824017,-7,0,369,112,36304,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976354,0
3976347,-1118,-136,-8516,-19,19,59,824017,0,-4,381,120,36304,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976359,0
3976352,-1102,-114,-8518,-22,24,64,824018,5,-5,398,128,36304,129,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976364,0
3976357,-1080,-146,-8512,-21,21,60,824020,5,-2,399,128,36304,129,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976369,0
3976362,-1098,-136,-8510,-28,21,61,824019,2,3,411,136,36298,129,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976375,0
3976367,-1096,-176,-8518,-21,20,63,824020,5,1,446,144,36298,129,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976379,0
3976372,-1106,-176,-8506,-25,23,62,824023,12,10,447,152,36298,134,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976385,0
3976377,-1106,-114,-8508,-26,21,62,824026,10,8,447,160,36298,134,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976390,0
3976382,-1112,-130,-8510,-20,27,62,824031,24,13,452,160,36298,140,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976395,0
3976387,-1110,-144,-8508,-23,27,60,824041,51,25,465,168,36298,140,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976400,0
3976392,-1106,-142,-8508,-33,21,62,824063,102,60,392,168,36297,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976406,0
3976397,-1098,-128,-8526,-26,19,71,824092,128,95,334,168,36297,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976411,0
3976402,-1116,-130,-8504,-16,20,57,824119,120,98,330,168,36297,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976416,0
3976407,-1124,-192,-8522,-36,25,70,824157,157,96,287,160,36297,138,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976420,0
3976412,-1112,-180,-8520,-31,22,65,824190,150,58,271,160,36297,151,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976426,0
3976417,-1098,-64,-8508,-28,20,88,824223,149,24,260,160,36297,151,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976432,0
3976422,-1126,-170,-8506,-14,18,49,824252,120,3,287,160,36296,152,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976437,0
3976427,-1076,-128,-8476,-36,28,75,824283,128,-11,293,160,36296,152,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976442,0
3976432,-1108,-230,-8500,-31,20,53,824310,117,-30,307,160,36302,142,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976447,0
3976437,-1094,-96,-8500,-33,25,72,824342,144,-14,275,160,36302,142,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976453,0
3976442,-1106,-176,-8510,-19,22,56,824371,125,-3,282,160,36303,130,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976458,0
3976447,-1110,-178,-8516,-21,24,63,824405,155,12,268,160,36303,130,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976463,0
3976452,-1124,-148,-8514,-16,21,55,824432,117,4,282,160,36303,127,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976468,0
3976457,-1100,-136,-8510,-33,21,70,824461,131,0,279,160,36303,127,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976473,0
3976462,-1102,-162,-8510,-21,27,59,824486,104,-20,302,160,36304,132,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976479,0
3976467,-1138,-196,-8522,-24,25,51,824510,110,-24,328,160,36304,132,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976484,0
3976472,-1112,-114,-8504,-28,25,64,824541,133,-12,313,160,36297,134,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976489,0
3976477,-1118,-160,-8540,-14,19,51,824568,122,5,330,168,36297,134,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976494,0
3976482,-1100,-168,-8500,-35,22,68,824603,159,21,297,168,36297,132,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976499,0
3976487,-1118,-82,-8554,-15,20,53,824637,153,40,284,168,36297,132,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976504,0
3976492,-1134,-48,-8512,-25,24,73,824673,160,31,280,168,36297,133,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976510,0
3976497,-1126,-212,-8540,-11,18,56,824706,143,21,292,168,36297,133,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976515,0
3976502,-1090,-138,-8522,-38,29,69,824740,150,9,279,168,36298,122,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976520,0
3976507,-1110,-110,-8552,-3,24,45,824771,139,-13,299,168,36298,122,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976525,0
3976512,-1106,-34,-8536,-14,18,55,824806,152,-5,296,168,36298,121,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976531,0
3976517,-1100,-216,-8508,-22,24,50,824839,146,-1,301,168,36298,121,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976536,0
3976522,-1120,-82,-8510,-31,22,70,824878,158,11,282,168,36300,126,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976541,0
3976527,-1122,-150,-8538,-13,17,51,824914,159,16,280,160,36300,126,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976546,0
3976532,-1126,-134,-8542,0,21,49,824949,150,6,273,160,36300,135,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3976551,0
3976537,-1100,-198,-8470,-45,27,73,824989,169,11,269,160,36300,135,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3976556,0
