state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
724497,-1904,7880,-330,61,-28,10,53195,-2,-2,2,0,37131,138,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,858,0
724502,-1920,7920,-306,65,-26,14,53195,-5,-1,3,0,37131,129,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724502,0
724507,-1940,7938,-318,73,-24,11,53195,4,-3,2,0,37131,129,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724507,0
724512,-1948,7932,-316,71,-26,13,53195,2,-3,2,0,37130,129,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724512,0
724517,-1970,7944,-308,73,-24,15,53196,0,2,2,0,37130,129,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724517,0
724522,-1920,7950,-340,72,-25,17,53194,-5,-3,1,0,37128,129,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724522,0
724527,-1908,7932,-324,64,-28,12,53197,5,5,1,0,37128,129,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724527,0
724532,-1902,7924,-338,58,-16,14,53194,1,-3,2,0,37128,128,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724532,0
724537,-1888,7934,-324,59,-14,15,53196,3,6,1,0,37128,128,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724537,0
724542,-1892,7924,-340,57,-10,18,53196,2,4,0,0,37132,130,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724542,0
724547,-1912,7902,-322,58,-5,17,53195,5,3,2,0,37132,130,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724547,0
724552,-1924,7902,-324,56,9,20,53195,-1,-1,3,0,37133,139,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724552,0
724557,-1946,7922,-314,52,0,19,53194,-3,1,2,0,37133,139,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724557,0
724562,-1926,7916,-338,51,5,16,53194,-3,-2,3,0,37131,137,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724562,0
724567,-1904,7938,-334,58,9,16,53195,2,2,2,0,37131,137,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724568,0
724572,-1924,7902,-336,54,0,22,53196,-1,1,3,0,37122,133,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724573,0
724577,-1910,7868,-322,59,7,22,53195,-4,-4,2,0,37122,133,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724578,0
724582,-1904,7902,-336,54,12,19,53194,-2,1,2,0,37118,130,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724583,0
724587,-1928,7914,-338,54,8,20,53195,0,-6,2,0,37118,130,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724588,0
724592,-1968,7898,-320,54,8,22,53194,-4,-2,1,0,37113,132,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724593,0
724597,-1954,7912,-332,57,10,22,53196,4,-1,3,0,37113,132,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724598,0
724602,-1966,7886,-338,53,8,27,53196,2,4,3,0,37107,135,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724603,0
724607,-1970,7906,-354,58,4,21,53194,-4,-3,3,0,37107,135,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724608,0
724612,-1944,7914,-326,54,2,26,53196,0,1,3,0,37103,131,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724613,0
724617,-1900,7920,-330,53,9,28,53196,5,5,2,0,37103,131,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724618,0
724622,-1942,7932,-334,54,10,23,53195,-6,1,3,0,37103,133,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724623,0
724627,-1894,7908,-328,54,14,30,53195,-3,4,3,0,37103,133,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724628,0
724632,-1966,7932,-330,56,14,30,53196,0,-3,4,0,37104,129,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724633,0
724637,-1964,7928,-336,54,9,31,53194,3,1,3,0,37104,129,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724638,0
724642,-1974,7918,-340,56,10,32,53195,0,1,2,0,37105,135,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724643,0
724647,-1944,7930,-334,67,9,29,53195,-9,-1,5,0,37105,135,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724648,0
724652,-1966,7930,-330,64,3,33,53196,7,5,5,0,37104,145,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724653,0
724657,-1952,7952,-336,55,-2,33,53195,2,5,3,0,37104,145,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724658,0
724662,-1970,7946,-324,59,0,35,53195,0,0,2,0,37104,149,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724663,0
724667,-1952,7940,-330,64,1,30,53195,3,-1,1,0,37104,149,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724668,0
724672,-1972,7946,-344,62,-1,31,53195,1,1,1,0,37106,137,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724673,0
724677,-1964,7920,-348,70,-6,26,53194,-1,2,2,0,37106,137,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724678,0
724682,-1958,7924,-334,62,-9,29,53194,0,-1,2,0,37107,124,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724683,0
724687,-1930,7908,-344,67,-13,28,53195,0,2,2,0,37107,124,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724688,0
724692,-1928,7904,-346,64,-2,24,53195,-2,1,1,0,37105,126,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724693,0
724697,-1936,7928,-384,59,-7,27,53196,0,1,1,0,37105,126,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724698,0
724702,-1948,7918,-316,68,-2,25,53195,0,0,3,0,37101,129,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724703,0
724707,-1966,7930,-312,67,-2,22,53196,6,1,2,0,37101,129,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724708,0
724712,-1942,7884,-330,64,-4,27,53195,-6,-1,3,0,37100,132,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724713,0
724717,-1964,7902,-350,69,-6,27,53197,5,2,2,0,37100,132,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724718,0
724722,-1966,7884,-336,69,-11,24,53195,-3,-5,2,0,37101,124,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724723,0
724727,-1950,7900,-338,70,-8,29,53196,1,1,3,0,37101,124,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724728,0
724732,-1950,7894,-318,73,-6,31,53195,1,-7,2,0,37100,127,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724733,0
724737,-1946,7904,-336,77,-7,33,53194,1,4,3,0,37100,127,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724738,0
724742,-1968,7910,-338,77,-8,34,53195,-4,-4,2,0,37102,133,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724743,0
724747,-1946,7910,-350,68,-11,38,53195,4,5,3,0,37102,133,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724748,0
724752,-1932,7916,-348,74,-13,37,53195,4,4,4,0,37108,133,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724753,0
724757,-1940,7946,-348,77,-17,36,53195,4,4,2,0,37108,133,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724758,0
724762,-1914,7896,-360,74,-20,33,53195,-3,0,2,0,37107,127,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724763,0
724767,-1958,7912,-340,82,-17,33,53195,-2,0,2,0,37107,127,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724768,0
724772,-1926,7914,-340,81,-15,32,53196,0,-3,2,0,37105,127,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724773,0
724777,-1936,7908,-320,80,-18,34,53195,-2,3,1,0,37105,127,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724778,0
724782,-1964,7878,-332,81,-13,33,53195,-4,-2,1,0,37099,123,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724783,0
724787,-1930,7892,-316,82,-12,41,53197,1,-1,2,0,37099,123,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724788,0
724792,-1968,7894,-336,85,-12,37,53195,0,-1,3,0,37098,125,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724793,0
724797,-1912,7892,-326,80,-17,38,53196,6,-1,3,0,37098,125,30,65,0,0,0,0,0,0,0,0,-32305,0,0,0,0,0,724798,0
724802,-1958,7916,-308,73,-18,37,53195,4,-5,3,0,37099,122,30,65,0,0,0,0,0,0,0,0,-32306,0,0,0,0,0,724803,0
