state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
3957459,-1106,-138,-8510,-19,26,60,787494,4,4,-2,0,36300,150,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,876,0
3957464,-1110,-136,-8522,-20,21,65,787493,5,0,-2,0,36300,144,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3957464,0
3957469,-1072,-116,-8516,-24,27,60,787492,0,0,-3,0,36300,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3957469,0
3957474,-1094,-130,-8518,-22,20,64,787493,0,-3,-3,0,36306,140,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3957474,0
3957479,-1114,-148,-8516,-24,21,62,787494,1,4,-1,0,36306,140,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3957479,0
3957484,-1104,-146,-8506,-28,21,60,787493,1,-2,0,0,36307,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3957484,0
3957489,-1100,-150,-8536,-26,24,57,787493,3,0,-1,0,36307,144,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3957489,0
3957494,-1116,-138,-8508,-21,26,60,787494,0,2,-2,0,36307,156,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3957494,0
3957499,-1116,-122,-8502,-18,20,59,787493,0,5,-1,0,36307,156,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3957499,0
3957504,-1112,-132,-8502,-26,25,61,787494,5,-2,0,0,36301,154,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3957504,0
3957509,-1088,-134,-8520,-24,23,64,787493,1,0,-2,0,36301,154,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3957509,0
3957514,-1106,-160,-8510,-22,20,62,787493,-4,3,-2,0,36302,157,35,79,0,0,0,0,0,0,0,0,-32295,0,0,0,0,0,3957514,0
3957519,-1096,-134,-8508,-22,29,61,787493,1,3,-1,0,36302,157,35,79,0,0,0,0,0,0,0,0,-32294,0,0,0,0,0,3957519,0
