Fx,Fy,Fz,Mx,My,Mz
2.8257330288660647,8.198323273833775,0.38824994383276135,-0.09626305156787973,0.005630489294560448,-0.08217624923963918
-7.829895786762755,10.11923169874218,0.4900736312565641,-0.013469400774228646,-0.00023227016819760138,-0.14154816621155497
-4.278741696408723,8.085240978351475,0.47319646397954784,-0.01339125669608432,0.0019323207963850564,-0.08628662775001672
-0.7389458478128503,6.130195312905794,0.4056819340648872,-0.09533313703796509,0.004083236547302249,-0.02882924069262849
-4.294544382611422,-0.055027641917154924,-1.6630750866920607,-0.05312361322844095,-0.02112408946001665,-0.026043404306792084
-4.122795420462397,-4.217403221892743,0.3928721660554402,-0.01021860712343492,0.0026395247035964076,-0.07625683532022443
-0.9794362019031997,1.977579928290421,-5.731011594628853,0.026266862962035065,-0.06641444355037152,0.07596392170053257
-1.086776861243873,6.09281900032952,-3.603828200245516,-0.015086983191811676,-0.04218196491790138,0.2844230181596288
2.667811661344629,-4.235618606508103,-5.737690959707834,0.10944732694249892,-0.06419124452717995,0.07974023427684429
-0.9059475572145566,-2.186651573541061,-3.634069958487089,0.06909763219280407,-0.042078424014349025,0.1836484149850257
-0.8190454815125054,-2.1058505967400887,-3.725701704518997,-0.012848155352983559,-0.042664504600423925,0.027946339282950206
2.736553053286009,4.079372358082832,-1.656944683762049,-0.05505767916250681,-0.017457178593119238,0.025160502897115578
2.738830953163877,8.117522297032803,0.47988168986466917,-0.01431726402209188,0.0062165698806353475,0.0735258264624381
6.312590171723169,6.068555264065761,-1.6237393113565304,0.02603243072760275,-0.015896250632181363,-0.030382354245743315
2.6654536637866286,12.138840001550488,0.5709586129414674,0.06662046491563722,0.006185312249385788,0.12061935515596645
-7.826346092013079,1.8728961676066334,-1.5041515213683851,0.07008615478132696,0.048607778671851065,0.07351605845266818
2.669978205911157,-0.05455487024436323,-5.788883145300588,0.02641924391441597,-0.06482225795818408,-0.02667246413585289
2.5784402327731826,12.20095282206331,-1.5254282002451873,0.0247977542929263,-0.017533369069298033,0.12154340888002046
-0.799804455871497,-2.0690037102932077,-5.7716738656909,-0.013328741433569435,0.004927192591267726,0.027989318525929008
2.682416789549741,8.137536949047455,-3.611839921856699,0.02539946369463575,0.030103260967322854,0.07229701083362272
-0.9839607440277565,14.1709748000853,0.6288301636132019,0.06646808396325632,0.004593126657212565,0.2232557409923519
