Output Position,Command Position,Motor Current,Time
0.11787625861607975,0.1179224628566787,1.0,1771344948.2779953
0.11786701776795996,0.1179224628566787,1.0,1771344948.2790532
0.11788549946419953,0.1179224628566787,0.0,1771344948.280171
0.11785777691984016,0.1179224628566787,1.0,1771344948.2813077
0.11787625861607975,0.1179224628566787,1.0,1771344948.282297
0.11787625861607975,0.1179224628566787,0.0,1771344948.283311
0.11787625861607975,0.1179224628566787,1.0,1771344948.2843761
0.11787625861607975,0.1179224628566787,0.0,1771344948.2854214
0.11787625861607975,0.1179224628566787,0.0,1771344948.2865021
0.11788549946419953,0.1179224628566787,0.0,1771344948.287648
0.11788549946419953,0.1179224628566787,1.0,1771344948.2886076
0.11786701776795996,0.1179224628566787,1.0,1771344948.2896602
0.11787625861607975,0.1179224628566787,1.0,1771344948.2907155
0.11787625861607975,0.1179224628566787,0.0,1771344948.2917736
0.11788549946419953,0.1179224628566787,0.0,1771344948.2928696
0.11787625861607975,0.1179224628566787,0.0,1771344948.2939143
0.11788549946419953,0.1179224628566787,0.0,1771344948.2949553
0.11785777691984016,0.1179224628566787,0.0,1771344948.2960587
0.11787625861607975,0.1179224628566787,0.0,1771344948.297073
0.11788549946419953,0.1179224628566787,0.0,1771344948.2981744
0.11788549946419953,0.1179224628566787,0.0,1771344948.2992306
0.11787625861607975,0.1179224628566787,0.0,1771344948.300267
0.11788549946419953,0.1179224628566787,0.0,1771344948.301315
0.11788549946419953,0.1179224628566787,-1.0,1771344948.3023818
0.11786701776795996,0.1179224628566787,-1.0,1771344948.303432
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3045197
0.11788549946419953,0.1179224628566787,-2.0,1771344948.305652
0.11786701776795996,0.1179224628566787,-2.0,1771344948.306612
0.11788549946419953,0.1179224628566787,-3.0,1771344948.3076692
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3087409
0.11787625861607975,0.1179224628566787,0.0,1771344948.3097937
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3108766
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3119495
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3129828
0.11788549946419953,0.1179224628566787,0.0,1771344948.314086
0.11787625861607975,0.1179224628566787,0.0,1771344948.315215
0.11786701776795996,0.1179224628566787,0.0,1771344948.3161983
0.11786701776795996,0.1179224628566787,0.0,1771344948.317254
0.11787625861607975,0.1179224628566787,0.0,1771344948.3182735
0.11787625861607975,0.1179224628566787,0.0,1771344948.319351
0.11787625861607975,0.1179224628566787,0.0,1771344948.320392
0.11787625861607975,0.1179224628566787,0.0,1771344948.321451
0.11787625861607975,0.1179224628566787,0.0,1771344948.322531
0.11787625861607975,0.1179224628566787,0.0,1771344948.323678
0.11787625861607975,0.1179224628566787,0.0,1771344948.3246434
0.11786701776795996,0.1179224628566787,0.0,1771344948.325731
0.11787625861607975,0.1179224628566787,0.0,1771344948.326784
0.11787625861607975,0.1179224628566787,0.0,1771344948.3278265
0.11788549946419953,0.1179224628566787,0.0,1771344948.3289464
0.11786701776795996,0.1179224628566787,-1.0,1771344948.3300538
0.11787625861607975,0.1179224628566787,0.0,1771344948.3310504
0.11787625861607975,0.1179224628566787,0.0,1771344948.3320746
0.11788549946419953,0.1179224628566787,0.0,1771344948.333159
0.11787625861607975,0.1179224628566787,0.0,1771344948.3341868
0.11788549946419953,0.1179224628566787,0.0,1771344948.335336
0.11787625861607975,0.1179224628566787,0.0,1771344948.336378
0.11788549946419953,0.1179224628566787,0.0,1771344948.337495
0.11787625861607975,0.1179224628566787,0.0,1771344948.3384461
0.11786701776795996,0.1179224628566787,0.0,1771344948.3400877
0.11786701776795996,0.1179224628566787,0.0,1771344948.3412044
0.11789474031231933,0.1179224628566787,0.0,1771344948.3421297
0.11787625861607975,0.1179224628566787,1.0,1771344948.343161
0.11787625861607975,0.1179224628566787,1.0,1771344948.3442092
0.11787625861607975,0.1179224628566787,2.0,1771344948.3452535
0.11788549946419953,0.1179224628566787,2.0,1771344948.346286
0.11787625861607975,0.1179224628566787,2.0,1771344948.347393
0.11788549946419953,0.1179224628566787,1.0,1771344948.3484876
0.11787625861607975,0.1179224628566787,0.0,1771344948.3496022
0.11787625861607975,0.1179224628566787,1.0,1771344948.3506312
0.11787625861607975,0.1179224628566787,1.0,1771344948.3515959
0.11788549946419953,0.1179224628566787,0.0,1771344948.3526611
0.11787625861607975,0.1179224628566787,0.0,1771344948.3537264
0.11786701776795996,0.1179224628566787,0.0,1771344948.3548734
0.11788549946419953,0.1179224628566787,-1.0,1771344948.355825
0.11787625861607975,0.1179224628566787,0.0,1771344948.3568928
0.11788549946419953,0.1179224628566787,-1.0,1771344948.3579407
0.11786701776795996,0.1179224628566787,-1.0,1771344948.3590276
0.11788549946419953,0.1179224628566787,-1.0,1771344948.3602042
0.11787625861607975,0.1179224628566787,-2.0,1771344948.3611314
0.11787625861607975,0.1179224628566787,-3.0,1771344948.362211
0.11787625861607975,0.1179224628566787,-1.0,1771344948.363264
0.11786701776795996,0.1179224628566787,-2.0,1771344948.36432
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3653986
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3665392
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3674915
0.11787625861607975,0.1179224628566787,0.0,1771344948.3685548
0.11787625861607975,0.1179224628566787,1.0,1771344948.3696113
0.11786701776795996,0.1179224628566787,-1.0,1771344948.3706646
0.11787625861607975,0.1179224628566787,0.0,1771344948.3717408
0.11787625861607975,0.1179224628566787,0.0,1771344948.3728943
0.11788549946419953,0.1179224628566787,-1.0,1771344948.373847
0.11787625861607975,0.1179224628566787,0.0,1771344948.3749044
0.11787625861607975,0.1179224628566787,0.0,1771344948.3759613
0.11788549946419953,0.1179224628566787,-1.0,1771344948.3770623
0.11787625861607975,0.1179224628566787,0.0,1771344948.378114
0.11788549946419953,0.1179224628566787,-1.0,1771344948.3791695
0.11787625861607975,0.1179224628566787,-2.0,1771344948.3802304
0.11787625861607975,0.1179224628566787,0.0,1771344948.3812623
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3823206
0.11787625861607975,0.1179224628566787,-1.0,1771344948.3834171
0.11787625861607975,0.1179224628566787,-1.0,1771344948.384558
0.11789474031231933,0.1179224628566787,0.0,1771344948.3855078
0.11787625861607975,0.1179224628566787,0.0,1771344948.386567
0.11787625861607975,0.1179224628566787,0.0,1771344948.3876252
0.11786701776795996,0.1179224628566787,0.0,1771344948.388697
0.11788549946419953,0.1179224628566787,0.0,1771344948.389772
0.11788549946419953,0.1179224628566787,0.0,1771344948.390917
0.11787625861607975,0.1179224628566787,0.0,1771344948.3918803
0.11788549946419953,0.1179224628566787,0.0,1771344948.3929358
0.11788549946419953,0.1179224628566787,0.0,1771344948.3939862
0.11786701776795996,0.1179224628566787,0.0,1771344948.3950722
0.11788549946419953,0.1179224628566787,0.0,1771344948.396161
0.11788549946419953,0.1179224628566787,0.0,1771344948.3971965
0.11787625861607975,0.1179224628566787,2.0,1771344948.3982525
0.11786701776795996,0.1179224628566787,1.0,1771344948.3992882
0.11787625861607975,0.1179224628566787,1.0,1771344948.4003544
0.11787625861607975,0.1179224628566787,1.0,1771344948.401463
0.11786701776795996,0.1179224628566787,1.0,1771344948.4024916
0.11787625861607975,0.1179224628566787,0.0,1771344948.4036224
0.11787625861607975,0.1179224628566787,0.0,1771344948.4045997
0.11786701776795996,0.1179224628566787,-2.0,1771344948.4056487
0.11787625861607975,0.1179224628566787,-3.0,1771344948.4067047
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4077842
0.11786701776795996,0.1179224628566787,-1.0,1771344948.408942
0.11787625861607975,0.1179224628566787,-2.0,1771344948.4098923
0.11786701776795996,0.1179224628566787,-3.0,1771344948.4109483
0.11787625861607975,0.1179224628566787,-3.0,1771344948.4120243
0.11788549946419953,0.1179224628566787,-2.0,1771344948.4132044
0.11787625861607975,0.1179224628566787,-1.0,1771344948.414242
0.11787625861607975,0.1179224628566787,-2.0,1771344948.4153674
0.11787625861607975,0.1179224628566787,-1.0,1771344948.416419
0.11787625861607975,0.1179224628566787,-3.0,1771344948.417471
0.11787625861607975,0.1179224628566787,-2.0,1771344948.4184968
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4195685
0.11787625861607975,0.1179224628566787,-2.0,1771344948.420735
0.11788549946419953,0.1179224628566787,-2.0,1771344948.4216769
0.11789474031231933,0.1179224628566787,-1.0,1771344948.423007
0.11787625861607975,0.1179224628566787,0.0,1771344948.4240587
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4251077
0.11787625861607975,0.1179224628566787,0.0,1771344948.4261658
0.11786701776795996,0.1179224628566787,-1.0,1771344948.4273205
0.11788549946419953,0.1179224628566787,0.0,1771344948.4282713
0.11787625861607975,0.1179224628566787,0.0,1771344948.4294562
0.11789474031231933,0.1179224628566787,-1.0,1771344948.4306142
0.11787625861607975,0.1179224628566787,0.0,1771344948.4315333
0.11789474031231933,0.1179224628566787,0.0,1771344948.4326952
0.11786701776795996,0.1179224628566787,0.0,1771344948.4339745
0.11788549946419953,0.1179224628566787,0.0,1771344948.4348462
0.11787625861607975,0.1179224628566787,0.0,1771344948.4358907
0.11786701776795996,0.1179224628566787,-1.0,1771344948.436952
0.11787625861607975,0.1179224628566787,0.0,1771344948.4380217
0.11787625861607975,0.1179224628566787,0.0,1771344948.4390824
0.11787625861607975,0.1179224628566787,0.0,1771344948.4401739
0.11786701776795996,0.1179224628566787,1.0,1771344948.4411814
0.11787625861607975,0.1179224628566787,0.0,1771344948.4422944
0.11787625861607975,0.1179224628566787,2.0,1771344948.4432857
0.11786701776795996,0.1179224628566787,3.0,1771344948.4443846
0.11787625861607975,0.1179224628566787,3.0,1771344948.4455137
0.11787625861607975,0.1179224628566787,3.0,1771344948.4464698
0.11786701776795996,0.1179224628566787,2.0,1771344948.4475281
0.11787625861607975,0.1179224628566787,1.0,1771344948.4485939
0.11787625861607975,0.1179224628566787,2.0,1771344948.449647
0.11786701776795996,0.1179224628566787,1.0,1771344948.450725
0.11787625861607975,0.1179224628566787,1.0,1771344948.451866
0.11787625861607975,0.1179224628566787,0.0,1771344948.4528332
0.11787625861607975,0.1179224628566787,0.0,1771344948.4538953
0.11787625861607975,0.1179224628566787,0.0,1771344948.4549406
0.11787625861607975,0.1179224628566787,0.0,1771344948.456035
0.11785777691984016,0.1179224628566787,0.0,1771344948.4570806
0.11788549946419953,0.1179224628566787,0.0,1771344948.4581404
0.11788549946419953,0.1179224628566787,0.0,1771344948.459199
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4602668
0.11786701776795996,0.1179224628566787,-4.0,1771344948.4613156
0.11787625861607975,0.1179224628566787,-3.0,1771344948.4623933
0.11787625861607975,0.1179224628566787,-2.0,1771344948.463535
0.11788549946419953,0.1179224628566787,-3.0,1771344948.4645157
0.11787625861607975,0.1179224628566787,-4.0,1771344948.4655423
0.11788549946419953,0.1179224628566787,-3.0,1771344948.4666007
0.11788549946419953,0.1179224628566787,-3.0,1771344948.4676619
0.11786701776795996,0.1179224628566787,-2.0,1771344948.4687953
0.11787625861607975,0.1179224628566787,-1.0,1771344948.46979
0.11787625861607975,0.1179224628566787,-2.0,1771344948.4708395
0.11787625861607975,0.1179224628566787,-2.0,1771344948.4718957
0.11787625861607975,0.1179224628566787,0.0,1771344948.472963
0.11786701776795996,0.1179224628566787,0.0,1771344948.4740329
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4752035
0.11787625861607975,0.1179224628566787,0.0,1771344948.4761658
0.11788549946419953,0.1179224628566787,0.0,1771344948.4772635
0.11787625861607975,0.1179224628566787,0.0,1771344948.4782617
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4793143
0.11789474031231933,0.1179224628566787,-1.0,1771344948.480403
0.11786701776795996,0.1179224628566787,-1.0,1771344948.4815667
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4825227
0.11787625861607975,0.1179224628566787,-1.0,1771344948.4835804
0.11787625861607975,0.1179224628566787,0.0,1771344948.484643
0.11788549946419953,0.1179224628566787,0.0,1771344948.4856894
0.11787625861607975,0.1179224628566787,0.0,1771344948.486773
0.11787625861607975,0.1179224628566787,0.0,1771344948.4879305
0.11788549946419953,0.1179224628566787,0.0,1771344948.48888
0.11787625861607975,0.1179224628566787,1.0,1771344948.4899323
0.11786701776795996,0.1179224628566787,2.0,1771344948.4914114
0.11787625861607975,0.1179224628566787,2.0,1771344948.4922347
0.11787625861607975,0.1179224628566787,2.0,1771344948.4931657
0.11787625861607975,0.1179224628566787,1.0,1771344948.4942133
0.11788549946419953,0.1179224628566787,2.0,1771344948.4952729
0.11787625861607975,0.1179224628566787,2.0,1771344948.4963584
0.11787625861607975,0.1179224628566787,1.0,1771344948.4973798
0.11786701776795996,0.1179224628566787,0.0,1771344948.4984393
0.11786701776795996,0.1179224628566787,0.0,1771344948.4996831
0.11786701776795996,0.1179224628566787,0.0,1771344948.5006
0.11786701776795996,0.1179224628566787,0.0,1771344948.501725
0.11788549946419953,0.1179224628566787,-1.0,1771344948.5026789
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5037305
0.11786701776795996,0.1179224628566787,-2.0,1771344948.5048144
0.11786701776795996,0.1179224628566787,-3.0,1771344948.505954
0.11787625861607975,0.1179224628566787,-3.0,1771344948.5069115
0.11786701776795996,0.1179224628566787,-2.0,1771344948.5079677
0.11787625861607975,0.1179224628566787,-4.0,1771344948.5090315
0.11786701776795996,0.1179224628566787,-3.0,1771344948.51029
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5111766
0.11786701776795996,0.1179224628566787,-2.0,1771344948.5122316
0.11789474031231933,0.1179224628566787,0.0,1771344948.5132825
0.11787625861607975,0.1179224628566787,-2.0,1771344948.514321
0.11788549946419953,0.1179224628566787,0.0,1771344948.5153909
0.11787625861607975,0.1179224628566787,0.0,1771344948.5164683
0.11786701776795996,0.1179224628566787,-1.0,1771344948.5175667
0.11788549946419953,0.1179224628566787,-3.0,1771344948.5185645
0.11786701776795996,0.1179224628566787,-2.0,1771344948.5196214
0.11787625861607975,0.1179224628566787,-2.0,1771344948.5206857
0.11786701776795996,0.1179224628566787,-1.0,1771344948.5217378
0.11786701776795996,0.1179224628566787,0.0,1771344948.5228145
0.11786701776795996,0.1179224628566787,-1.0,1771344948.5239594
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5249245
0.11788549946419953,0.1179224628566787,0.0,1771344948.5259752
0.11788549946419953,0.1179224628566787,0.0,1771344948.5270329
0.11788549946419953,0.1179224628566787,0.0,1771344948.5282466
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5291798
0.11787625861607975,0.1179224628566787,-3.0,1771344948.5302942
0.11787625861607975,0.1179224628566787,-2.0,1771344948.5312748
0.11786701776795996,0.1179224628566787,-2.0,1771344948.532342
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5333998
0.11787625861607975,0.1179224628566787,0.0,1771344948.5344803
0.11787625861607975,0.1179224628566787,1.0,1771344948.535621
0.11787625861607975,0.1179224628566787,1.0,1771344948.5365865
0.11786701776795996,0.1179224628566787,0.0,1771344948.5376382
0.11788549946419953,0.1179224628566787,0.0,1771344948.5387032
0.11786701776795996,0.1179224628566787,1.0,1771344948.5397565
0.11786701776795996,0.1179224628566787,1.0,1771344948.5408523
0.11788549946419953,0.1179224628566787,0.0,1771344948.542005
0.11786701776795996,0.1179224628566787,0.0,1771344948.5429468
0.11787625861607975,0.1179224628566787,0.0,1771344948.5440223
0.11787625861607975,0.1179224628566787,1.0,1771344948.5450706
0.11787625861607975,0.1179224628566787,2.0,1771344948.5461664
0.11788549946419953,0.1179224628566787,1.0,1771344948.5472198
0.11787625861607975,0.1179224628566787,0.0,1771344948.548284
0.11786701776795996,0.1179224628566787,-1.0,1771344948.5493245
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5503805
0.11786701776795996,0.1179224628566787,0.0,1771344948.5514383
0.11787625861607975,0.1179224628566787,0.0,1771344948.552524
0.11787625861607975,0.1179224628566787,0.0,1771344948.5536711
0.11786701776795996,0.1179224628566787,0.0,1771344948.5546262
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5556839
0.11787625861607975,0.1179224628566787,0.0,1771344948.556746
0.11786701776795996,0.1179224628566787,0.0,1771344948.5577986
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5588827
0.11786701776795996,0.1179224628566787,-2.0,1771344948.5600317
0.11787625861607975,0.1179224628566787,-3.0,1771344948.5609906
0.11787625861607975,0.1179224628566787,-2.0,1771344948.5620437
0.11787625861607975,0.1179224628566787,-1.0,1771344948.563105
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5642035
0.11787625861607975,0.1179224628566787,-2.0,1771344948.5652595
0.11786701776795996,0.1179224628566787,-1.0,1771344948.5662847
0.11788549946419953,0.1179224628566787,0.0,1771344948.5673494
0.11787625861607975,0.1179224628566787,0.0,1771344948.5684078
0.11787625861607975,0.1179224628566787,0.0,1771344948.5694656
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5705438
0.11788549946419953,0.1179224628566787,0.0,1771344948.5718036
0.11786701776795996,0.1179224628566787,0.0,1771344948.572703
0.11788549946419953,0.1179224628566787,0.0,1771344948.5737355
0.11788549946419953,0.1179224628566787,0.0,1771344948.5747879
0.11786701776795996,0.1179224628566787,0.0,1771344948.5758426
0.11787625861607975,0.1179224628566787,-1.0,1771344948.5770364
0.11788549946419953,0.1179224628566787,0.0,1771344948.5780451
0.11786701776795996,0.1179224628566787,1.0,1771344948.5790784
0.11786701776795996,0.1179224628566787,0.0,1771344948.5801911
0.11787625861607975,0.1179224628566787,0.0,1771344948.58119
0.11785777691984016,0.1179224628566787,0.0,1771344948.5822387
0.11787625861607975,0.1179224628566787,1.0,1771344948.5833495
0.11787625861607975,0.1179224628566787,1.0,1771344948.584381
0.11785777691984016,0.1179224628566787,2.0,1771344948.5855842
0.11788549946419953,0.1179224628566787,0.0,1771344948.5866015
0.11786701776795996,0.1179224628566787,0.0,1771344948.5875874
0.11786701776795996,0.1179224628566787,1.0,1771344948.5886488
0.11786701776795996,0.1179224628566787,0.0,1771344948.589719
0.11786701776795996,0.1179224628566787,0.0,1771344948.59082
0.11786701776795996,0.1179224628566787,0.0,1771344948.5918176
0.11788549946419953,0.1179224628566787,-1.0,1771344948.5928817
0.11788549946419953,0.1179224628566787,0.0,1771344948.5939293
0.11786701776795996,0.1179224628566787,1.0,1771344948.595018
0.11787625861607975,0.1179224628566787,1.0,1771344948.5960834
0.11786701776795996,0.1179224628566787,1.0,1771344948.5971727
0.11788549946419953,0.1179224628566787,2.0,1771344948.5982316
0.11786701776795996,0.1179224628566787,1.0,1771344948.5992486
0.11787625861607975,0.1179224628566787,1.0,1771344948.6002936
0.11787625861607975,0.1179224628566787,1.0,1771344948.6013873
0.11786701776795996,0.1179224628566787,1.0,1771344948.6024177
0.11788549946419953,0.1179224628566787,0.0,1771344948.6035228
0.11788549946419953,0.1179224628566787,0.0,1771344948.604533
0.11786701776795996,0.1179224628566787,-1.0,1771344948.6055837
0.11786701776795996,0.1179224628566787,-1.0,1771344948.6066532
0.11786701776795996,0.1179224628566787,0.0,1771344948.6077318
0.11787625861607975,0.1179224628566787,0.0,1771344948.608838
0.11787625861607975,0.1179224628566787,-1.0,1771344948.609826
0.11787625861607975,0.1179224628566787,-1.0,1771344948.6108809
0.11787625861607975,0.1179224628566787,-2.0,1771344948.61194
0.11786701776795996,0.1179224628566787,0.0,1771344948.613031
0.11786701776795996,0.1179224628566787,0.0,1771344948.6140797
0.11787625861607975,0.1179224628566787,0.0,1771344948.6151874
0.11788549946419953,0.1179224628566787,0.0,1771344948.616205
0.11786701776795996,0.1179224628566787,0.0,1771344948.617262
0.11787625861607975,0.1179224628566787,-1.0,1771344948.6182964
0.11787625861607975,0.1179224628566787,0.0,1771344948.6193852
0.11786701776795996,0.1179224628566787,0.0,1771344948.6205287
0.11787625861607975,0.1179224628566787,0.0,1771344948.6214833
0.11787625861607975,0.1179224628566787,-1.0,1771344948.6225402
0.11788549946419953,0.1179224628566787,-2.0,1771344948.6236024
0.11786701776795996,0.1179224628566787,-1.0,1771344948.6246645
0.11787625861607975,0.1179224628566787,-1.0,1771344948.625739
0.11787625861607975,0.1179224628566787,0.0,1771344948.6268415
0.11787625861607975,0.1179224628566787,0.0,1771344948.6279058
0.11788549946419953,0.1179224628566787,0.0,1771344948.6289456
0.11787625861607975,0.1179224628566787,0.0,1771344948.6299849
0.11787625861607975,0.1179224628566787,0.0,1771344948.631066
0.11786701776795996,0.1179224628566787,1.0,1771344948.6321497
0.11786701776795996,0.1179224628566787,1.0,1771344948.633269
0.11785777691984016,0.1179224628566787,0.0,1771344948.6342325
0.11787625861607975,0.1179224628566787,0.0,1771344948.6352737
0.11787625861607975,0.1179224628566787,0.0,1771344948.636335
0.11788549946419953,0.1179224628566787,0.0,1771344948.6374116
0.11788549946419953,0.1179224628566787,0.0,1771344948.6385114
0.11788549946419953,0.1179224628566787,0.0,1771344948.6395097
0.11787625861607975,0.1179224628566787,0.0,1771344948.640575
0.11786701776795996,0.1179224628566787,0.0,1771344948.6416256
0.11788549946419953,0.1179224628566787,0.0,1771344948.6426837
0.11786701776795996,0.1179224628566787,0.0,1771344948.6437633
0.11787625861607975,0.1179224628566787,1.0,1771344948.6454902
0.11787625861607975,0.1179224628566787,1.0,1771344948.6460054
0.11787625861607975,0.1179224628566787,1.0,1771344948.6469665
0.11788549946419953,0.1179224628566787,2.0,1771344948.6480317
0.11786701776795996,0.1179224628566787,1.0,1771344948.6492846
0.11786701776795996,0.1179224628566787,0.0,1771344948.6501734
0.11787625861607975,0.1179224628566787,1.0,1771344948.6512182
0.11786701776795996,0.1179224628566787,0.0,1771344948.6524892
0.11788549946419953,0.1179224628566787,0.0,1771344948.6534836
0.11786701776795996,0.1179224628566787,-2.0,1771344948.6548944
0.11787625861607975,0.1179224628566787,-3.0,1771344948.6560016
0.11787625861607975,0.1179224628566787,-2.0,1771344948.6568792
0.11788549946419953,0.1179224628566787,-2.0,1771344948.658006
0.11787625861607975,0.1179224628566787,-3.0,1771344948.6589575
0.11787625861607975,0.1179224628566787,-2.0,1771344948.6600335
0.11787625861607975,0.1179224628566787,-3.0,1771344948.6610956
0.11787625861607975,0.1179224628566787,-3.0,1771344948.66217
0.11788549946419953,0.1179224628566787,-1.0,1771344948.6632137
0.11786701776795996,0.1179224628566787,-1.0,1771344948.6643245
0.11786701776795996,0.1179224628566787,-1.0,1771344948.6653564
0.11787625861607975,0.1179224628566787,-1.0,1771344948.6663852
0.11786701776795996,0.1179224628566787,-1.0,1771344948.6674728
0.11788549946419953,0.1179224628566787,0.0,1771344948.6686234
0.11787625861607975,0.1179224628566787,0.0,1771344948.6696167
0.11788549946419953,0.1179224628566787,-1.0,1771344948.6706204
0.11787625861607975,0.1179224628566787,0.0,1771344948.6716776
0.11787625861607975,0.1179224628566787,-1.0,1771344948.6727443
0.11786701776795996,0.1179224628566787,-2.0,1771344948.6738217
0.11787625861607975,0.1179224628566787,-2.0,1771344948.6748698
0.11787625861607975,0.1179224628566787,-1.0,1771344948.6759205
0.11789474031231933,0.1179224628566787,0.0,1771344948.6769853
0.11786701776795996,0.1179224628566787,0.0,1771344948.6780488
0.11788549946419953,0.1179224628566787,0.0,1771344948.679287
0.11786701776795996,0.1179224628566787,0.0,1771344948.6801884
0.11788549946419953,0.1179224628566787,0.0,1771344948.6812027
0.11787625861607975,0.1179224628566787,0.0,1771344948.6823115
0.11786701776795996,0.1179224628566787,0.0,1771344948.683308
0.11786701776795996,0.1179224628566787,0.0,1771344948.684373
0.11789474031231933,0.1179224628566787,0.0,1771344948.6854448
0.11786701776795996,0.1179224628566787,0.0,1771344948.6866305
0.11787625861607975,0.1179224628566787,0.0,1771344948.687553
0.11787625861607975,0.1179224628566787,0.0,1771344948.688617
0.11787625861607975,0.1179224628566787,1.0,1771344948.6896658
0.11786701776795996,0.1179224628566787,1.0,1771344948.6907218
0.11787625861607975,0.1179224628566787,1.0,1771344948.6918144
0.11787625861607975,0.1179224628566787,1.0,1771344948.6929142
0.11786701776795996,0.1179224628566787,1.0,1771344948.6939058
0.11788549946419953,0.1179224628566787,1.0,1771344948.694962
0.11786701776795996,0.1179224628566787,1.0,1771344948.6960404
0.11787625861607975,0.1179224628566787,2.0,1771344948.6971226
0.11787625861607975,0.1179224628566787,2.0,1771344948.6981816
0.11787625861607975,0.1179224628566787,0.0,1771344948.6993372
0.11787625861607975,0.1179224628566787,0.0,1771344948.7002861
0.11787625861607975,0.1179224628566787,-1.0,1771344948.7013366
0.11786701776795996,0.1179224628566787,-1.0,1771344948.702405
0.11787625861607975,0.1179224628566787,-1.0,1771344948.7034802
0.11787625861607975,0.1179224628566787,-2.0,1771344948.7046347
0.11786701776795996,0.1179224628566787,-2.0,1771344948.7055771
0.11786701776795996,0.1179224628566787,-2.0,1771344948.7066336
0.11787625861607975,0.1179224628566787,-1.0,1771344948.7076902
